SpineBase							SpineMid							Neck							Head							ShoulderLeft							ElbowLeft							WristLeft							HandLeft							ShoulderRight							ElbowRight							WristRight							HandRight							HipLeft							KneeLeft							AnkleLeft							FootLeft							HipRight							KneeRight							AnkleRight							FootRight							SpineShoulder							HandTipLeft							ThumbLeft							HandTipRight							ThumbRight							
Position.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,Position.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,Position.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,Position.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,Position.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,Position.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,Position.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,Position.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,Position.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,Position.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,Position.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,Position.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,Position.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,Position.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,Position.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,Position.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,Position.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,Position.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,Position.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,Position.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,Position.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,Position.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,Position.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,Position.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,Position.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,
-0.2238966;-0.444023;0.910244;0.02567695;0.9972805;-0.03328256;-0.060536;-0.2092342;-0.1343758;0.8886495;0.02585954;0.9969326;-0.03314089;-0.06601783;-0.1899016;0.161416;0.8448548;0.04426572;0.9921433;-0.09259868;-0.07153723;-0.1831166;0.2874151;0.771691;0;0;0;0;-0.3769473;0.09120595;0.8860173;0.7049481;-0.702671;-0.009564279;0.09597018;-0.4974084;-0.09806328;0.9439357;0.8550076;-0.3026029;-0.421171;-0.002883963;-0.4613085;-0.2992539;0.8227181;-0.07837725;-0.2709852;0.9576847;-0.05713241;-0.3901435;-0.3138015;0.8114361;-0.2875914;-0.324485;0.7185017;-0.5438344;-0.02834521;0.07674861;0.8355705;0.7283272;0.6785572;-0.09525355;-0.005141123;0.02012067;-0.1559265;0.7865888;0.8697889;0.04003558;0.4721074;-0.1377644;0.0004059156;-0.3515857;0.6504975;0.9034452;-0.1363419;0.3047315;-0.2689542;-0.01079805;-0.3681509;0.6630421;0.8899676;-0.1724823;0.2425035;0.3455426;-0.2943657;-0.427058;0.8880262;-0.6111837;0.7774658;-0.1206843;0.08623637;-0.3467946;-0.3628596;0.4162832;-0.4523811;-0.4862956;0.4778432;0.5749207;-0.3999036;-0.3063741;-0.02320089;-0.6607023;0.0746365;0.01364555;0.7468036;-0.3893016;-0.3482538;-0.124927;0;0;0;0;-0.1374155;-0.4299357;0.8687993;0.6337756;0.7417643;-0.1601876;-0.149847;-0.1743057;-0.3540136;0.3984058;-0.4624744;0.5744352;-0.4546268;0.4994558;-0.2135407;-0.2880815;-0.04740382;-0.4368829;0.605109;-0.4860639;0.4546627;-0.2100673;-0.3233147;-0.1461378;0;0;0;0;-0.1953338;0.09011988;0.8586981;0.03538236;0.9947624;-0.06379917;-0.07159165;-0.3542449;-0.3769894;0.7890334;0;0;0;0;-0.4371647;-0.3607518;0.8735;0;0;0;0;-0.05515338;-0.4070505;0.6978698;0;0;0;0;0.02297682;-0.3565999;0.6340401;0;0;0;0;
-0.2238334;-0.4440665;0.9093293;0.02550448;0.9973326;-0.03304698;-0.05987626;-0.2092519;-0.1343455;0.8878925;0.02563711;0.9970838;-0.03294419;-0.06388474;-0.189975;0.1615017;0.8442147;0.04381208;0.9924189;-0.09256481;-0.06794917;-0.1830434;0.2875471;0.7709725;0;0;0;0;-0.3785337;0.08906581;0.8830468;0.7092475;-0.6990821;-0.004761874;0.09071685;-0.4971447;-0.09800062;0.9424396;0.8502803;-0.3035378;-0.4299845;-0.001201707;-0.4615036;-0.2973727;0.8179038;-0.07443897;-0.2783984;0.9558947;-0.05673099;-0.3901543;-0.3114181;0.808585;-0.2799485;-0.3053762;0.7193184;-0.5576336;-0.02836093;0.07667549;0.8348351;0.7286184;0.6782427;-0.09525038;-0.005421164;0.02017329;-0.1560628;0.7863474;0.8699109;0.04066402;0.4720729;-0.1369261;0.0003998581;-0.3518913;0.6505296;0.8754499;-0.1578913;0.378202;-0.2561662;-0.009355206;-0.3702502;0.6662188;0.8829721;-0.09864498;0.2698161;0.3712531;-0.2943484;-0.4271372;0.8870055;-0.6114083;0.777179;-0.1209242;0.08689017;-0.3466479;-0.3625921;0.4152793;-0.452126;-0.4866844;0.4777083;0.5749046;-0.3996177;-0.3057602;-0.02422135;-0.6600071;0.1200938;-0.02688049;0.741111;-0.3882065;-0.3476561;-0.126007;0;0;0;0;-0.1373103;-0.4299309;0.8679762;0.6337015;0.7419797;-0.1597148;-0.1495982;-0.1739001;-0.3539433;0.3975603;-0.4624087;0.5741812;-0.4546201;0.4998147;-0.2128299;-0.2879254;-0.04833141;-0.4336195;0.6078306;-0.4888915;0.451111;-0.2086028;-0.3231378;-0.1471023;0;0;0;0;-0.1953925;0.09019513;0.85803;0.03504217;0.9950318;-0.06372777;-0.06798842;-0.3581104;-0.3760647;0.7943763;0;0;0;0;-0.4358642;-0.3520689;0.8659787;0;0;0;0;-0.05549471;-0.410124;0.703599;0;0;0;0;0.02963703;-0.3580526;0.6387976;0;0;0;0;
-0.2238276;-0.4440732;0.9090936;0.02545113;0.9973666;-0.03301328;-0.05934836;-0.2092654;-0.1343265;0.8876858;0.02565255;0.996985;-0.032857;-0.06544677;-0.1900025;0.1615428;0.8440323;0.04411905;0.9921693;-0.09235748;-0.07158123;-0.183044;0.2876271;0.7707521;0;0;0;0;-0.3794197;0.08792417;0.8817434;0.7114843;-0.6971856;-0.002742048;0.08783437;-0.4971848;-0.0979809;0.942077;0.8489401;-0.3043805;-0.432033;0.0008239835;-0.4616653;-0.2972317;0.8172984;-0.09380603;-0.2800283;0.9540483;-0.05075877;-0.3931134;-0.3135466;0.8124803;-0.2797653;-0.2611949;0.7329562;-0.562391;-0.0276448;0.076678;0.8307195;0.7274708;0.6782808;-0.1026425;-0.01363677;0.02027519;-0.1567802;0.7865043;0.8647889;0.04216756;0.4834367;-0.1290385;0.0003371867;-0.3522681;0.6501997;0.9112711;-0.1295571;0.2798242;-0.2729438;-0.01083732;-0.3717209;0.6683791;0.8918048;-0.1295482;0.2037856;0.3825873;-0.2943082;-0.4272176;0.8866736;-0.6116894;0.7768248;-0.1213871;0.08743224;-0.3465503;-0.3624699;0.4149653;-0.4519792;-0.4868856;0.4776263;0.5749177;-0.3994636;-0.3054423;-0.02453404;-0.6603646;0.09632161;-0.005816322;0.7447194;-0.3888779;-0.3473355;-0.1261683;0;0;0;0;-0.1373259;-0.4298794;0.867812;0.6335011;0.7422378;-0.1594713;-0.1494263;-0.173641;-0.3539929;0.3973577;-0.4623843;0.5739262;-0.4547613;0.5000017;-0.2123015;-0.288072;-0.04858853;-0.4381984;0.6032778;-0.4849051;0.4570615;-0.2089482;-0.3232456;-0.1472037;0;0;0;0;-0.1954161;0.0902316;0.8578411;0.03524805;0.9947796;-0.06355672;-0.0716358;-0.3684676;-0.3830277;0.810834;0;0;0;0;-0.4450304;-0.3438303;0.869;0;0;0;0;-0.05783738;-0.4127344;0.7085927;0;0;0;0;0.01946746;-0.3589318;0.6318483;0;0;0;0;
-0.2238559;-0.4439858;0.9087941;0.02536359;0.9973693;-0.03303715;-0.05932618;-0.2093479;-0.1342271;0.8873743;0.02556195;0.9969943;-0.03288391;-0.06532725;-0.1901351;0.1616543;0.8437034;0.04400577;0.9921863;-0.09239885;-0.07136044;-0.183099;0.2877475;0.770334;0;0;0;0;-0.3788838;0.0888036;0.8814722;0.7100337;-0.6985971;-0.002927628;0.08834913;-0.4973688;-0.09821334;0.9416484;0.8479216;-0.3040049;-0.4342913;-0.001038231;-0.4628694;-0.2971061;0.8159937;-0.09449119;-0.2818635;0.9535755;-0.04814757;-0.3904909;-0.3132647;0.8095676;-0.2975886;-0.2888943;0.7210949;-0.5549803;-0.02777242;0.07672422;0.8307823;0.7277058;0.6781503;-0.1019469;-0.01277752;0.02022059;-0.1567063;0.7864527;0.865144;0.04228789;0.482724;-0.129287;0.0004144147;-0.3523821;0.6504179;0.8853529;-0.1510637;0.3539466;-0.2608671;-0.008727859;-0.370649;0.6663795;0.8889706;-0.09393679;0.2491054;0.3726308;-0.2943455;-0.4271017;0.8863755;-0.6115615;0.7769333;-0.1213443;0.08742321;-0.3468722;-0.3621739;0.4147136;-0.4516746;-0.4868658;0.4777191;0.5750967;-0.4000414;-0.3049632;-0.02473678;-0.6598458;0.115775;-0.02268208;0.7420818;-0.3893548;-0.3469008;-0.1263672;0;0;0;0;-0.1373385;-0.429816;0.8675224;0.6336021;0.7421738;-0.1594745;-0.1493131;-0.1735763;-0.3537586;0.3970903;-0.4622817;0.5739397;-0.4546688;0.500165;-0.2121677;-0.2876696;-0.04886764;-0.4371996;0.6041543;-0.4856196;0.4561007;-0.2087362;-0.3228576;-0.1474606;0;0;0;0;-0.1955352;0.09034076;0.8575163;0.03515404;0.9947962;-0.06359724;-0.07141545;-0.3693453;-0.3994277;0.8166466;0;0;0;0;-0.4504796;-0.3484988;0.8758334;0;0;0;0;-0.05863903;-0.4132164;0.70901;0;0;0;0;0.02454415;-0.3589414;0.6361895;0;0;0;0;
-0.2239743;-0.4438899;0.9086534;0.02533523;0.9973678;-0.03310567;-0.05932605;-0.2094856;-0.134114;0.8871909;0.0255336;0.9969935;-0.03295292;-0.06531505;-0.1902863;0.1617833;0.8434744;0.0439819;0.9921824;-0.09247338;-0.07133302;-0.1832277;0.2879006;0.7701141;0;0;0;0;-0.378821;0.08900062;0.8814607;0.709899;-0.6986672;-0.003312676;0.08886312;-0.4976652;-0.09793546;0.9412203;0.8479848;-0.3043209;-0.4339422;-0.00215258;-0.4639587;-0.2971607;0.8159226;-0.09319665;-0.280762;0.9540913;-0.0468712;-0.3923668;-0.3128477;0.8114791;-0.2901139;-0.2691252;0.72295;-0.5663469;-0.02790231;0.07680682;0.8308112;0.7278541;0.6780648;-0.1015283;-0.01219369;0.02015775;-0.1566022;0.7863992;0.8653694;0.04239366;0.482258;-0.1294827;0.0004550834;-0.3523982;0.6505331;0.8888866;-0.1481523;0.3453555;-0.2620324;-0.008652613;-0.3694144;0.6650922;0.8888885;-0.1086681;0.2486062;0.3691388;-0.2944515;-0.4270154;0.8862371;-0.6115867;0.7769103;-0.121391;0.08738563;-0.3470808;-0.3620604;0.4145853;-0.4515897;-0.4868376;0.4777704;0.5751446;-0.4003399;-0.3048176;-0.02485033;-0.6596237;0.1216604;-0.02777752;0.7411638;-0.3896382;-0.3467769;-0.1264707;0;0;0;0;-0.1374577;-0.4297128;0.8673846;0.6335632;0.7422119;-0.1595092;-0.1492517;-0.1736391;-0.3537158;0.3969341;-0.4622965;0.5738693;-0.4547241;0.500182;-0.2121706;-0.2876744;-0.04904718;-0.4372432;0.604048;-0.4856361;0.4561821;-0.2087377;-0.3228693;-0.1476204;0;0;0;0;-0.1956829;0.09046646;0.8572986;0.03513331;0.9947941;-0.06367106;-0.071389;-0.3634379;-0.3832413;0.804529;0;0;0;0;-0.4501743;-0.3452426;0.8737777;0;0;0;0;-0.0531938;-0.4068941;0.6976217;0;0;0;0;0.0251149;-0.3575461;0.6362414;0;0;0;0;
-0.2241447;-0.4437373;0.9086432;0.02523901;0.9973501;-0.03327484;-0.05956941;-0.2097251;-0.1339202;0.8870727;0.02543491;0.9969813;-0.03312534;-0.0654532;-0.1906137;0.1620344;0.8432032;0.04383059;0.9921613;-0.09275114;-0.07135932;-0.1834922;0.2881079;0.7698954;0;0;0;0;-0.378789;0.08927462;0.8814829;0.7098296;-0.6986413;-0.003696011;0.0896031;-0.4978831;-0.0978629;0.9411438;0.8478064;-0.3043767;-0.4342485;-0.002724161;-0.4644416;-0.2970344;0.8156879;-0.09415781;-0.281114;0.9539367;-0.04597688;-0.3946302;-0.3121748;0.8135166;-0.2823628;-0.245789;0.725394;-0.5776353;-0.02819445;0.07697347;0.8308509;0.7280437;0.6779229;-0.1012024;-0.01144682;0.02000492;-0.1563994;0.7863405;0.8655263;0.0426011;0.4818766;-0.1297858;0.0005355107;-0.3523468;0.6506705;0.907759;-0.131905;0.2927302;-0.2699696;-0.009095941;-0.3698028;0.6660507;0.8947489;-0.1247135;0.2145907;0.3712435;-0.2946109;-0.4268911;0.8862647;-0.6117139;0.7768472;-0.1213519;0.08711047;-0.3473804;-0.361984;0.4146185;-0.4515146;-0.4867684;0.4778942;0.5751593;-0.4007666;-0.3047822;-0.0247981;-0.6594975;0.1258792;-0.03134819;0.7404288;-0.3900639;-0.3467721;-0.1264123;0;0;0;0;-0.1376324;-0.4295322;0.8673327;0.6334019;0.7422954;-0.1597401;-0.1492745;-0.1736893;-0.3536924;0.3968434;-0.462336;0.5737091;-0.4548654;0.5002007;-0.2120951;-0.2877932;-0.04917602;-0.4376976;0.6034824;-0.4853896;0.4567567;-0.2086848;-0.3229966;-0.1477266;0;0;0;0;-0.1959866;0.09070271;0.8570697;0.03500367;0.9947812;-0.06390967;-0.071419;-0.3649405;-0.3727866;0.8036662;0;0;0;0;-0.4450679;-0.3425681;0.8672321;0;0;0;0;-0.05332537;-0.4079148;0.6993718;0;0;0;0;0.02491871;-0.3574328;0.6360441;0;0;0;0;
-0.2243062;-0.4435262;0.9088034;0.02512427;0.9973384;-0.03354481;-0.05966347;-0.2099698;-0.1337143;0.8870684;0.02531983;0.9969727;-0.03339745;-0.06548955;-0.1910196;0.1622922;0.8429984;0.04351629;0.992139;-0.09315219;-0.0713381;-0.1839087;0.2884066;0.7697036;0;0;0;0;-0.3790385;0.08978088;0.8815573;0.7093245;-0.6990562;-0.003892897;0.09035428;-0.4981298;-0.09777415;0.9411393;0.8590937;-0.3037806;-0.4118851;0.005111911;-0.4548332;-0.2984319;0.8212171;-0.08610234;-0.2701103;0.9563474;-0.07089712;-0.3998067;-0.3081594;0.8155033;-0.2856006;-0.3000993;0.7106481;-0.5686406;-0.02882172;0.07726304;0.831016;0.7280383;0.6779839;-0.1009199;-0.0106418;0.01969633;-0.156017;0.7862259;0.8659214;0.04303453;0.480914;-0.1305748;0.0006978277;-0.3522466;0.6509179;0.9188149;-0.1200097;0.2571121;-0.2743542;-0.009122412;-0.3693442;0.6653891;0.9002296;-0.1438625;0.197787;0.3602369;-0.2947563;-0.4267193;0.8864405;-0.6118679;0.7767329;-0.1214735;0.08687832;-0.3475395;-0.3619793;0.4147736;-0.4515598;-0.4867352;0.4780338;0.575036;-0.4009386;-0.3049353;-0.02465183;-0.6597185;0.1237265;-0.02943663;0.7406731;-0.3902287;-0.346945;-0.1262653;0;0;0;0;-0.1378022;-0.4292937;0.867477;0.6332353;0.7424164;-0.1599646;-0.1491381;-0.1737769;-0.3536903;0.3969409;-0.4624642;0.5735043;-0.4550073;0.5001879;-0.212099;-0.2880136;-0.04911076;-0.4383319;0.6027863;-0.4850692;0.4574075;-0.2086904;-0.3232299;-0.1476583;0;0;0;0;-0.1963447;0.09094468;0.8569237;0.03476814;0.9947705;-0.06422764;-0.07139898;-0.3660159;-0.3378454;0.7807475;0;0;0;0;-0.4463202;-0.3483205;0.8734448;0;0;0;0;-0.05367732;-0.4103937;0.7036217;0;0;0;0;0.02010142;-0.3588341;0.6299992;0;0;0;0;
-0.2248347;-0.443041;0.9096019;0.02507261;0.9973283;-0.03449827;-0.05930841;-0.2105637;-0.1333865;0.8872918;0.02527598;0.9969605;-0.03434954;-0.06519919;-0.1918277;0.162592;0.8428173;0.04303917;0.9921034;-0.09391747;-0.07111943;-0.1845871;0.2887117;0.7694621;0;0;0;0;-0.3793046;0.09035926;0.8815184;0.7087951;-0.6994959;-0.003562515;0.09111696;-0.4985495;-0.09765851;0.9412717;0.8575137;-0.3036029;-0.4153056;0.004100382;-0.4827194;-0.3123189;0.843659;0.1504744;-0.2036071;0.9651356;-0.06644376;-0.4167091;-0.2905895;0.8306491;0.256458;0.4863932;-0.5296797;0.6458254;-0.02963688;0.0775678;0.8312435;0.7280531;0.677992;-0.1008675;-0.009547576;0.01925024;-0.1555956;0.7860684;0.8662924;0.04345671;0.4799261;-0.1316053;0.000859243;-0.352135;0.6511483;0.8680983;-0.1595196;0.3967386;-0.2521057;-0.0106162;-0.3705076;0.6666207;0.8714187;-0.1215746;0.2927739;0.3743428;-0.2952789;-0.4263487;0.8871894;-0.6122963;0.7763143;-0.1223257;0.08640543;-0.348055;-0.3618715;0.4154973;-0.4516802;-0.4866566;0.4782054;0.5748652;-0.4014634;-0.305086;-0.02392546;-0.6598989;0.1245757;-0.03021678;0.7403387;-0.3906894;-0.3471599;-0.1255666;0;0;0;0;-0.1383098;-0.4287379;0.8683209;0.6328599;0.7428278;-0.160335;-0.1482835;-0.1740697;-0.3538903;0.3976472;-0.4628154;0.5729659;-0.455519;0.5000144;-0.2121789;-0.2889454;-0.04846831;-0.4404842;0.600495;-0.4839418;0.459543;-0.2087491;-0.3241804;-0.1470631;0;0;0;0;-0.1970798;0.09124312;0.8568496;0.03449055;0.9947516;-0.06491439;-0.07117427;-0.3688035;-0.3336704;0.7895077;0;0;0;0;-0.4455663;-0.3481049;0.8707135;0;0;0;0;-0.05748282;-0.410505;0.703768;0;0;0;0;0.03031859;-0.3565584;0.6396983;0;0;0;0;
-0.2253204;-0.4424265;0.910873;0.02482482;0.9973029;-0.03596041;-0.05897114;-0.2112568;-0.132984;0.8876831;0.02503745;0.9969359;-0.03581268;-0.06487931;-0.1929011;0.1629668;0.842632;0.04220622;0.9920565;-0.09501364;-0.07081608;-0.1856755;0.2890173;0.7691931;0;0;0;0;-0.3800077;0.09099881;0.8816006;0.7082801;-0.6998784;-0.003103163;0.09219451;-0.4991828;-0.09756719;0.9414712;0.8480359;-0.3029498;-0.4347991;-0.002490303;-0.4764411;-0.3034683;0.8259361;-0.05930547;-0.2545681;0.9646339;-0.0340459;-0.407362;-0.3113139;0.8242556;-0.2867119;-0.2708789;0.6886247;-0.6084546;-0.03106888;0.07809913;0.8316731;0.7278231;0.6782665;-0.1008154;-0.008027296;0.01862057;-0.1548417;0.7859755;0.8671811;0.04470998;0.4777408;-0.133273;0.0010415;-0.3517765;0.6515488;0.8800552;-0.14974;0.3706067;-0.2563813;-0.009784843;-0.3680533;0.6663318;0.8698096;-0.1312986;0.2747581;0.3882011;-0.2957002;-0.4259517;0.8884116;-0.6131049;0.7755573;-0.1235874;0.08566992;-0.3483916;-0.3622384;0.4166233;-0.452044;-0.4864914;0.4786926;0.5743132;-0.4017375;-0.3061936;-0.02284487;-0.6610853;0.1049755;-0.01295526;0.7428179;-0.390921;-0.3483091;-0.1245244;0;0;0;0;-0.1388474;-0.4279596;0.869633;0.631977;0.7436308;-0.1610853;-0.1472072;-0.1746703;-0.3543757;0.3987539;-0.4636919;0.572195;-0.4560805;0.4995733;-0.2128131;-0.2906337;-0.04742508;-0.4436783;0.5974344;-0.4823779;0.4620967;-0.2093419;-0.325911;-0.1461018;0;0;0;0;-0.1980271;0.09161238;0.8568168;0.03397734;0.9947268;-0.06589941;-0.07086191;-0.3679153;-0.34258;0.788045;0;0;0;0;-0.4391874;-0.3581192;0.8743845;0;0;0;0;-0.05354041;-0.4076764;0.7023857;0;0;0;0;0.03035886;-0.3555415;0.640644;0;0;0;0;
-0.2264815;-0.4415813;0.9135056;0.02436919;0.9971411;-0.03855805;-0.06024048;-0.2128357;-0.1324129;0.888721;0.02455733;0.9968349;-0.03843851;-0.06511269;-0.19508;0.1634341;0.8425992;0.04095581;0.9919857;-0.09689818;-0.06998394;-0.1874717;0.289264;0.768934;0;0;0;0;-0.3812342;0.09158813;0.8817562;0.7080767;-0.6998928;-0.001763804;0.09367244;-0.5009891;-0.09797446;0.9424766;0.8489424;-0.3032869;-0.4327971;-0.0006672626;-0.474823;-0.302734;0.8254209;-0.06035132;-0.2586263;0.9632167;-0.041033;-0.4053424;-0.310381;0.8238846;-0.2798725;-0.2643752;0.6901867;-0.6127148;-0.03334257;0.07888494;0.8325527;0.7272467;0.6788921;-0.1009381;-0.005415061;0.01737093;-0.153754;0.7861073;0.8670941;0.04590131;0.4771141;-0.1356581;0.001380174;-0.3510642;0.6520454;0.9130605;-0.1197839;0.2810053;-0.2702007;-0.01093956;-0.3674172;0.6657884;0.8807549;-0.1853775;0.2363335;0.3661315;-0.296924;-0.4253905;0.8912714;-0.6144175;0.7747456;-0.1242582;0.08258431;-0.3492758;-0.3631982;0.4192891;-0.4530281;-0.4860539;0.4794136;0.573306;-0.4023539;-0.3086437;-0.02026048;-0.661878;0.05856919;0.02775398;0.7468045;-0.3914222;-0.3508235;-0.1220581;0;0;0;0;-0.1399031;-0.4269748;0.8720236;0.6309897;0.7442454;-0.1632311;-0.1459667;-0.1758444;-0.354844;0.4009333;-0.4646337;0.5714287;-0.456787;0.4989291;-0.2141006;-0.2925192;-0.04524858;-0.4461547;0.5951319;-0.4816879;0.4634013;-0.2104422;-0.3279239;-0.144093;0;0;0;0;-0.2000186;0.09209134;0.857043;0.03314332;0.9946871;-0.06778685;-0.07002845;-0.3636916;-0.3401533;0.7808738;0;0;0;0;-0.4399506;-0.3542709;0.8724631;0;0;0;0;-0.05140236;-0.4056354;0.6988875;0;0;0;0;0.02643485;-0.3566546;0.6363031;0;0;0;0;
