SpineBase							SpineMid							Neck							Head							ShoulderLeft							ElbowLeft							WristLeft							HandLeft							ShoulderRight							ElbowRight							WristRight							HandRight							HipLeft							KneeLeft							AnkleLeft							FootLeft							HipRight							KneeRight							AnkleRight							FootRight							SpineShoulder							HandTipLeft							ThumbLeft							HandTipRight							ThumbRight							
Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;
0.06463334;-0.3422049;0.7956983;0.03719113;0.9852839;0.02604307;-0.1647853;0.08658223;-0.07521805;0.8061707;0.03709961;0.9847003;0.02617327;-0.168238;0.1043579;0.1780464;0.7958512;0.04389352;0.9833484;-0.03202091;-0.1734187;0.09533553;0.2956885;0.7311187;0;0;0;0;-0.06751354;0.09356444;0.8617491;0.7414933;-0.6480814;-0.1276827;0.1177934;-0.1731794;-0.1505861;0.8821421;0.8409601;-0.1938751;-0.5003126;-0.06989944;-0.1842756;-0.3384676;0.7810395;0.9565848;0.01309736;-0.1570023;-0.2452025;-0.1673593;-0.3714788;0.7600605;0.9359691;0.2388272;-0.1062218;-0.2358819;0.2548366;0.04644076;0.7423615;0.8216642;0.5415809;-0.1468276;-0.09999837;0.2881873;-0.1940572;0.6785699;0.9590097;0.03346397;0.2435248;-0.1409831;0.2573247;-0.3880922;0.5956894;0.7792801;-0.1790471;0.5896534;-0.1139007;0.2461026;-0.4320642;0.5844424;0.7948483;-0.1704366;0.5817744;-0.02657409;-0.01448723;-0.3252028;0.7950621;-0.6283827;0.7776344;0.009582913;0.0181149;-0.3006975;-0.4256541;0.7796491;-0.3271826;0.2031981;0.7472089;0.5416096;-0.6599826;-0.5643294;0.7915683;-0.4932064;0.3532173;0.6608354;0.4419067;-0.7100824;-0.5539638;0.6916509;0;0;0;0;0.1390271;-0.3349648;0.7419317;0.6533924;0.6894332;-0.1837429;-0.2529801;0.4365215;-0.1341818;0.6225793;0.2546767;0.7040462;-0.4119695;0.5193648;0.7127799;0.04432907;0.526517;-0.3765158;-0.4507068;-0.3126568;0.7465553;0.6955335;0.07734338;0.4123642;0;0;0;0;0.09976315;0.1173224;0.8006279;0.0361299;0.9842129;-0.008231294;-0.1730662;-0.1545936;-0.4007232;0.743782;0;0;0;0;-0.1626797;-0.3804723;0.7141429;0;0;0;0;0.212832;-0.4394039;0.5847974;0;0;0;0;0.2750306;-0.4266872;0.569362;0;0;0;0;
0.06432073;-0.3418345;0.7969978;0.03791876;0.9853852;0.02512828;-0.1641541;0.08656173;-0.07491209;0.8069346;0.03782059;0.9847383;0.02527579;-0.1679912;0.1047173;0.1782428;0.796837;0.04394991;0.9833302;-0.03158024;-0.1735881;0.09594022;0.2965842;0.732899;0;0;0;0;-0.06767507;0.09324148;0.8624585;0.742339;-0.6473742;-0.1276772;0.1163531;-0.1757466;-0.1504821;0.885543;0.8450511;-0.2007797;-0.491187;-0.06566349;-0.1859275;-0.3397917;0.7869565;0.9609877;0.009855817;-0.1395272;-0.2386163;-0.1666081;-0.3718384;0.7664247;0.9320274;0.2634997;-0.08206055;-0.2348594;0.2548637;0.04640853;0.7428305;0.8220037;0.5406957;-0.1471493;-0.1015143;0.2876938;-0.1946812;0.6783323;0.9600952;0.0326843;0.2389673;-0.1415759;0.2557737;-0.3887179;0.5954048;0.7794257;-0.1809681;0.589147;-0.11248;0.2458553;-0.4327057;0.5836376;0.7940217;-0.1628405;0.5843621;-0.03916005;-0.01551439;-0.3254923;0.7965076;-0.6321691;0.7745928;0.009653145;0.01658608;-0.2998998;-0.4278318;0.7889017;-0.3376329;0.2232669;0.7451528;0.530003;-0.6570205;-0.5690294;0.8109461;-0.4885071;0.3597215;0.6670081;0.4325061;-0.7081388;-0.5592969;0.7117147;0;0;0;0;0.1394432;-0.3340657;0.7431981;0.6518297;0.6918032;-0.1822821;-0.2515941;0.4366274;-0.1345421;0.6212048;0.2505786;0.7012206;-0.4164217;0.5216252;0.7126219;0.04288995;0.5226299;-0.3796064;-0.4485041;-0.3113626;0.7468576;0.6950031;0.07556546;0.4085942;0;0;0;0;0.1001069;0.1175122;0.8015631;0.03700303;0.9841658;-0.007630227;-0.1731766;-0.151287;-0.4014877;0.7537008;0;0;0;0;-0.1619948;-0.3774354;0.7176914;0;0;0;0;0.2125872;-0.440038;0.584001;0;0;0;0;0.274882;-0.4273468;0.5685973;0;0;0;0;
0.06422157;-0.3414829;0.7981673;0.0382894;0.9856538;0.02422746;-0.1625838;0.08656001;-0.07460179;0.8076296;0.03817593;0.9848845;0.02440585;-0.1671811;0.1048951;0.1784479;0.7975429;0.04378903;0.9833404;-0.03160819;-0.1735663;0.09634453;0.2974464;0.7346057;0;0;0;0;-0.06791385;0.0929477;0.8632293;0.7431223;-0.6465356;-0.1277775;0.1159046;-0.1783497;-0.1491435;0.8919457;0.8447503;-0.210544;-0.4885431;-0.05825563;-0.1865191;-0.3385485;0.7929592;0.8756402;-0.1207325;0.419599;-0.2064328;-0.1675998;-0.3697148;0.7718226;0.7871071;0.05890605;0.5002303;-0.3560369;0.2548753;0.0463886;0.7435119;0.8224211;0.5400181;-0.1471536;-0.1017341;0.2871631;-0.1951959;0.6782539;0.9610927;0.03183386;0.2345889;-0.1423224;0.2549093;-0.3894232;0.5955068;0.7798582;-0.1811314;0.5886762;-0.1116831;0.2460274;-0.4333355;0.5832882;0.7931288;-0.1572578;0.5863056;-0.04962303;-0.01606732;-0.3256056;0.7975368;-0.6347694;0.7724792;0.008535381;0.016455;-0.299816;-0.4245176;0.8030061;-0.344344;0.2547174;0.738906;0.5201578;-0.6562483;-0.5616186;0.8418949;-0.4779006;0.377053;0.6709623;0.4233814;-0.7090809;-0.5524021;0.7437553;0;0;0;0;0.1399629;-0.3332881;0.7444825;0.6506465;0.6939458;-0.1808176;-0.2498066;0.4366839;-0.1347161;0.620028;0.2457121;0.6977735;-0.4207575;0.5250723;0.7122768;0.04191822;0.5191056;-0.382374;-0.4467241;-0.309779;0.7471712;0.694319;0.0742357;0.4051692;0;0;0;0;0.1003044;0.1177148;0.802269;0.03752531;0.984158;-0.007518906;-0.1731139;-0.1506138;-0.3971618;0.7550737;0;0;0;0;-0.144185;-0.3418058;0.7555385;0;0;0;0;0.2127592;-0.4406636;0.583659;0;0;0;0;0.2750251;-0.4278679;0.5683091;0;0;0;0;
0.0648246;-0.340531;0.8009635;0.03775328;0.986605;0.02263992;-0.1570757;0.08668722;-0.07366958;0.8097541;0.03758717;0.9854332;0.02291465;-0.1642666;0.1048773;0.1791356;0.7998309;0.04222981;0.983465;-0.03142585;-0.1732795;0.09651424;0.2991152;0.7382882;0;0;0;0;-0.06879065;0.09212353;0.8659799;0.7454119;-0.6437997;-0.1285454;0.1155818;-0.182279;-0.1467464;0.9100468;0.8360694;-0.2303099;-0.4964535;-0.0384609;-0.1880827;-0.3360036;0.8094038;0.9497403;0.03576478;-0.1982238;-0.2396279;-0.170062;-0.3650234;0.7839306;0.9076324;0.2743145;-0.1292909;-0.2902393;0.2552952;0.04700315;0.7459861;0.8225585;0.5401256;-0.1463284;-0.1012412;0.2858458;-0.1964694;0.6802239;0.9621205;0.02850025;0.2313507;-0.1413811;0.255709;-0.3922028;0.5993261;0.7834917;-0.1733968;0.5861914;-0.1115973;0.2513541;-0.4366024;0.5882017;0.7939066;-0.1113374;0.593751;-0.06910941;-0.01645469;-0.325675;0.7995785;-0.6403846;0.7678149;0.004617253;0.01862165;-0.299823;-0.4116853;0.8284992;-0.3549242;0.3165152;0.7201132;0.5052564;-0.6559569;-0.5328944;0.8974721;-0.4545684;0.4134597;0.6721792;0.4130298;-0.7119004;-0.5239011;0.8016697;0;0;0;0;0.1419793;-0.3313666;0.7477992;0.6481004;0.6990871;-0.1769025;-0.2448439;0.4379537;-0.1344331;0.6204463;0.2371192;0.6899201;-0.4278123;0.5336303;0.7129771;0.04083078;0.5167905;-0.3860205;-0.4446776;-0.3080634;0.7472262;0.6946731;0.07257695;0.4031779;0;0;0;0;0.1004687;0.1183885;0.8045007;0.03761949;0.9842188;-0.007251895;-0.1727582;-0.1513869;-0.3938754;0.77189;0;0;0;0;-0.1678732;-0.3680978;0.742143;0;0;0;0;0.21731;-0.4439647;0.590525;0;0;0;0;0.2803349;-0.4320714;0.5721905;0;0;0;0;
0.06538394;-0.3402751;0.8017873;0.03693808;0.9869813;0.02217808;-0.1549568;0.08675997;-0.07335837;0.8104491;0.03675801;0.9856994;0.02247527;-0.1629121;0.1045835;0.1794654;0.8006706;0.04100901;0.9836318;-0.03118777;-0.1726674;0.09618484;0.299644;0.7394863;0;0;0;0;-0.06902049;0.09193293;0.8666945;0.7463018;-0.6428396;-0.1284385;0.1153015;-0.1824022;-0.1465654;0.9148837;0.8329709;-0.23387;-0.5003927;-0.0327361;-0.1899744;-0.3371027;0.8167272;0.8945298;-0.1087013;0.379507;-0.2097018;-0.1732611;-0.3648731;0.7905847;0.7996364;0.02663769;0.4404925;-0.4072328;0.2556379;0.04742792;0.7469584;0.8222718;0.5408768;-0.1455597;-0.1006662;0.2856121;-0.1965244;0.6829693;0.9617279;0.02766273;0.2352415;-0.1377521;0.2576119;-0.3934033;0.6040573;0.7841668;-0.166301;0.5875359;-0.1105805;0.2527925;-0.4379951;0.5941337;0.7963974;-0.1073526;0.5925521;-0.05575462;-0.0162129;-0.3256998;0.8000724;-0.6419409;0.7664918;0.003100949;0.01981364;-0.2988459;-0.4083921;0.8358328;-0.3622758;0.3371208;0.7128362;0.4969612;-0.6540939;-0.5255218;0.9135813;-0.4477038;0.4234233;0.6729419;0.4091739;-0.7109655;-0.5166487;0.8185089;0;0;0;0;0.1428836;-0.3308572;0.7488577;0.6474172;0.7005963;-0.175858;-0.2430838;0.441197;-0.1372419;0.6235011;0.2419731;0.6871006;-0.4297927;0.5334978;0.7184664;0.03492121;0.5218709;-0.3872563;-0.4451427;-0.3133788;0.7440929;0.70088;0.06661481;0.4083296;0;0;0;0;0.1003121;0.1186881;0.8052847;0.03699328;0.9843519;-0.007151414;-0.1721388;-0.1569413;-0.3907491;0.7743653;0;0;0;0;-0.1505112;-0.3436348;0.7690556;0;0;0;0;0.2174183;-0.4451855;0.5954118;0;0;0;0;0.2820388;-0.4338237;0.5781316;0;0;0;0;
0.06583415;-0.3399374;0.8028838;0.03612006;0.9872686;0.02147873;-0.1534099;0.08670441;-0.07300875;0.8112758;0.03593437;0.9859155;0.02178798;-0.1618785;0.1041514;0.179784;0.8014604;0.03991218;0.9837688;-0.03133599;-0.1721159;0.09563505;0.3001989;0.7406647;0;0;0;0;-0.06938048;0.09188863;0.8676013;0.7469087;-0.6420814;-0.128385;0.1156556;-0.1821958;-0.1461056;0.918633;0.8309584;-0.2358749;-0.5030586;-0.02833936;-0.1902364;-0.3373098;0.8215973;0.9550816;0.02476183;-0.1826862;-0.2320166;-0.1737472;-0.365727;0.7940113;0.905497;0.2504357;-0.1061959;-0.3256987;0.255944;0.04795649;0.7480742;0.8218114;0.5419865;-0.1447924;-0.09955782;0.2859363;-0.1960828;0.6865824;0.9606523;0.02799758;0.2420446;-0.1333333;0.2604094;-0.3941181;0.6097525;0.7849174;-0.1584456;0.588832;-0.1098939;0.2554997;-0.4385268;0.5990011;0.7951564;-0.1136833;0.5923731;-0.06242156;-0.0160416;-0.3256512;0.8009019;-0.6434881;0.7651789;0.001688717;0.02053102;-0.2976085;-0.4085294;0.8397776;-0.3704519;0.3479883;0.7090326;0.4888172;-0.6515509;-0.5259307;0.9215453;-0.4456379;0.4265027;0.6746616;0.4053814;-0.7088177;-0.5173919;0.8268538;0;0;0;0;0.1436085;-0.3303292;0.7500826;0.6468215;0.7017649;-0.1754473;-0.2415909;0.4434554;-0.1392777;0.6256732;0.2445848;0.6845791;-0.4319467;0.5338088;0.722211;0.03051146;0.5250317;-0.3887644;-0.4453383;-0.3167193;0.7417715;0.7050955;0.06203773;0.4115401;0;0;0;0;0.1000119;0.118991;0.8060675;0.03639358;0.9844691;-0.007396196;-0.1715851;-0.1556653;-0.3970424;0.7786283;0;0;0;0;-0.1685685;-0.3698389;0.7474;0;0;0;0;0.2198429;-0.4461845;0.5985293;0;0;0;0;0.2847203;-0.4344127;0.5829751;0;0;0;0;
0.06624262;-0.3396635;0.8035666;0.03528374;0.9876264;0.02116087;-0.1513323;0.08662871;-0.07268135;0.8119031;0.03508757;0.9861923;0.0214846;-0.1604122;0.1035925;0.1801578;0.8022308;0.03844753;0.9839849;-0.03118267;-0.17124;0.09487385;0.3008571;0.741987;0;0;0;0;-0.06974784;0.09194323;0.8682998;0.7474484;-0.6414706;-0.1282803;0.1156742;-0.1819639;-0.1458103;0.9210184;0.8324955;-0.2367975;-0.5002916;-0.02422014;-0.1899632;-0.3385136;0.8269724;0.9052309;-0.1009039;0.3599834;-0.2019587;-0.1769268;-0.3676383;0.799568;0.8281842;-0.002477359;0.4004054;-0.3921482;0.2562355;0.04877229;0.7492344;0.8210673;0.5436596;-0.1434966;-0.098445;0.2865715;-0.194895;0.691063;0.9559636;0.02767352;0.2625639;-0.1281721;0.263014;-0.3934913;0.6148364;0.7847366;-0.1538056;0.5900409;-0.111284;0.2570659;-0.438071;0.6051691;0.7974186;-0.1153825;0.5904779;-0.0463299;-0.0158441;-0.3256271;0.8012544;-0.644793;0.7640453;0.0002607502;0.02183108;-0.2950209;-0.4129551;0.8423663;-0.3862678;0.3576177;0.7061265;0.4735948;-0.6459919;-0.535998;0.9270802;-0.4462577;0.4246184;0.6798097;0.39801;-0.7035553;-0.5281841;0.8326977;0;0;0;0;0.1442153;-0.3298282;0.7510654;0.646175;0.7031532;-0.1744323;-0.2400141;0.44534;-0.140924;0.6275793;0.2463522;0.6817799;-0.4339534;0.5349497;0.7253363;0.02687578;0.52789;-0.3899234;-0.4456024;-0.3195976;0.7397673;0.7086739;0.05827638;0.4144641;0;0;0;0;0.09962032;0.1193318;0.8067868;0.0355382;0.9846536;-0.007333628;-0.1707058;-0.1595036;-0.3932729;0.7807169;0;0;0;0;-0.1531211;-0.3446839;0.774;0;0;0;0;0.2227026;-0.4460084;0.6043336;0;0;0;0;0.2862894;-0.4340385;0.5890893;0;0;0;0;
0.06409146;-0.3403147;0.8047972;0.03705309;0.9873239;0.02068021;-0.1529408;0.08544669;-0.07263742;0.8127228;0.03688861;0.9860854;0.02097218;-0.160733;0.1030545;0.1805135;0.8027642;0.03925163;0.9840991;-0.03148777;-0.170343;0.09410855;0.3013441;0.7428402;0;0;0;0;-0.07010786;0.09193517;0.8688592;0.7480338;-0.64075;-0.1283155;0.1158453;-0.1819744;-0.1452567;0.9228783;0.8347018;-0.2380032;-0.4961871;-0.02062968;-0.1895943;-0.3392959;0.8315597;0.8930666;-0.1045085;0.3931291;-0.1922482;-0.1785002;-0.3709561;0.8019741;0.8253793;-0.041059;0.4155163;-0.3800124;0.2563682;0.04973843;0.750386;0.8200362;0.5458614;-0.1419562;-0.09708011;0.2873873;-0.1938148;0.6947304;0.9545871;0.02953;0.2692296;-0.1241248;0.2654064;-0.3932035;0.6200438;0.7853492;-0.148471;0.590746;-0.1104637;0.2590956;-0.4377749;0.6101269;0.7971785;-0.120008;0.589895;-0.04613504;-0.01583095;-0.32564;0.8018038;-0.6401193;0.7678752;-0.003505937;0.02454865;-0.2916214;-0.4196534;0.8451183;-0.4006556;0.3630974;0.7064342;0.4567124;-0.6383832;-0.5511583;0.9327714;-0.4480876;0.4205838;0.6868486;0.3880282;-0.6962593;-0.544375;0.838711;0;0;0;0;0.1366112;-0.3323532;0.7533323;0.6495079;0.6951475;-0.183175;-0.247702;0.3351974;-0.4405598;0.4456207;0.4642197;-0.2217842;0.6528221;-0.5559993;0.5200353;-0.5448579;0.1726179;-0.6999744;-0.04419654;-0.4010553;0.5892683;0.4876455;-0.5236649;0.06522815;0;0;0;0;0.09898224;0.1196119;0.8073763;0.03697427;0.9847623;-0.007706237;-0.1697553;-0.1698748;-0.405635;0.7824847;0;0;0;0;-0.152787;-0.3522609;0.7745535;0;0;0;0;0.2253639;-0.4455814;0.6098599;0;0;0;0;0.2883051;-0.4338092;0.5940095;0;0;0;0;
0.06378906;-0.3475153;0.8327925;0.03977342;0.9867246;-0.01444937;-0.1567922;0.08407527;-0.07421041;0.8215501;0.03986326;0.9857218;-0.01419963;-0.1629778;0.1023054;0.1809241;0.8034498;0.04177298;0.9837507;-0.03955901;-0.1700726;0.09331078;0.3017656;0.7437959;0;0;0;0;-0.07051146;0.09201565;0.8693504;0.7507337;-0.6386706;-0.1146837;0.1238803;-0.1818153;-0.1449989;0.9239335;0.8387848;-0.2380063;-0.4893839;-0.01721896;-0.1892438;-0.3409444;0.836948;0.9014966;-0.09674051;0.3795039;-0.1841789;-0.1806727;-0.374423;0.8067006;0.8437051;-0.05775797;0.3907012;-0.3635635;0.2563191;0.05064807;0.7517389;0.8162223;0.549529;-0.1544444;-0.08914065;0.2887057;-0.1925346;0.6984362;0.9517692;0.03215895;0.2801068;-0.121002;0.2674429;-0.3921372;0.6237953;0.7855036;-0.1469365;0.5907592;-0.1113428;0.2611079;-0.4370313;0.6147742;0.798717;-0.1138992;0.5895998;-0.03808334;-0.01068092;-0.3298883;0.8286905;-0.6196956;0.7842124;-0.03122189;0.003675494;-0.2949587;-0.4285153;0.8253481;-0.3520623;0.2443461;0.7347983;0.5257553;-0.6527467;-0.5650718;0.852715;-0.4997447;0.3779256;0.654287;0.4234807;-0.7034764;-0.5603571;0.7537458;0;0;0;0;0.1332606;-0.3424316;0.7818658;0.6527167;0.6907077;-0.2109577;-0.2288678;0.02918473;-0.3197397;0.413297;-0.5287767;0.5985001;-0.4368314;0.4139698;-0.07031995;-0.3066643;0.06944168;-0.5367605;0.5931763;-0.4400417;0.4079134;-0.09750979;-0.272894;-0.03293848;0;0;0;0;0.09807809;0.1198274;0.8091107;0.04086075;0.9843271;-0.02537076;-0.1696666;-0.1649113;-0.4170907;0.7868533;0;0;0;0;-0.15538;-0.3503007;0.7801968;0;0;0;0;0.2275959;-0.4447788;0.6147629;0;0;0;0;0.2902982;-0.433133;0.5986139;0;0;0;0;
0.06773788;-0.3436259;0.8373786;0.03374644;0.9867418;-0.01390996;-0.15814;0.08462761;-0.07280436;0.8270261;0.03378538;0.9862937;-0.01381511;-0.1609111;0.1003532;0.1814324;0.8057429;0.03921239;0.9844259;-0.0482164;-0.1644482;0.09277736;0.301786;0.744637;0;0;0;0;-0.07040011;0.09238274;0.8694281;0.7533283;-0.6374318;-0.1044578;0.1235548;-0.175521;-0.1477772;0.9204192;0.8305581;-0.2233672;-0.5096963;-0.02213707;-0.1965686;-0.3473235;0.8470792;0.972712;-0.07518338;0.1444116;-0.1653002;-0.1886329;-0.3781936;0.814393;0.895583;0.01181372;0.189777;-0.4022141;0.2570135;0.05781887;0.7561939;0.8055614;0.5658422;-0.1543438;-0.08409131;0.2922181;-0.1609133;0.7105074;0.9534383;0.04742486;0.2728181;-0.119485;0.2731168;-0.3613403;0.6368703;0.4829168;-0.1743534;0.8568847;-0.0462697;0.2679652;-0.3698818;0.6460175;0.7828078;0.003908378;0.4502998;0.4294494;-0.006685655;-0.3259019;0.8334583;-0.6192377;0.7846444;-0.02933965;0.004144109;-0.3100327;-0.3214852;0.850107;-0.05677925;0.09642681;0.6996484;0.7056699;-0.6919118;-0.3279708;0.9018483;-0.4370261;0.5002246;0.563402;0.4912858;-0.7440073;-0.3163041;0.8028877;0;0;0;0;0.137373;-0.3387575;0.7861955;0.6530875;0.6901422;-0.2129674;-0.2276517;0.03364251;-0.3202327;0.4173011;-0.5342577;0.5926654;-0.4363781;0.4158013;-0.06541011;-0.3110551;0.07310562;-0.542165;0.5872498;-0.4396013;0.4098115;-0.09232266;-0.2781213;-0.03008159;0;0;0;0;0.09658023;0.1204034;0.8123747;0.03661215;0.9852269;-0.03220101;-0.1641663;-0.1691805;-0.435762;0.7953805;0;0;0;0;-0.1722481;-0.3899882;0.775647;0;0;0;0;0.2564704;-0.3786771;0.6395169;0;0;0;0;0.292783;-0.3661348;0.635375;0;0;0;0;
