SpineBase							SpineMid							Neck							Head							ShoulderLeft							ElbowLeft							WristLeft							HandLeft							ShoulderRight							ElbowRight							WristRight							HandRight							HipLeft							KneeLeft							AnkleLeft							FootLeft							HipRight							KneeRight							AnkleRight							FootRight							SpineShoulder							HandTipLeft							ThumbLeft							HandTipRight							ThumbRight							
Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;
0.08623885;-0.4008685;0.9756109;0.04711542;0.9748893;-0.0001482323;-0.2176489;0.1137105;-0.1029423;0.9693869;0.04711114;0.9710529;0.0006518484;-0.2341719;0.1385427;0.1820741;0.9452307;0.05534099;0.9648104;-0.04778824;-0.252576;0.1391701;0.3098137;0.8876045;0;0;0;0;-0.0380051;0.1080322;1.042373;0.6980574;-0.6755543;-0.1604868;0.1748894;-0.09644503;-0.159953;1.023364;0.9629526;-0.09506955;-0.2450967;-0.06009731;-0.1228114;-0.3793991;0.9964555;0.8202488;-0.08334804;0.5656704;-0.01618869;-0.1219572;-0.4426315;0.9973562;0.8206989;0.009610766;0.5712768;0.001986417;0.2598811;0.03691674;0.8740121;0.8204139;0.5019802;-0.2307786;-0.1472349;0.2742402;-0.1823168;0.7645243;0.961714;-0.004958127;0.1471703;-0.2311333;0.2099668;-0.3673628;0.6464583;0.9038212;-0.2248679;0.2960289;-0.2119165;0.2135391;-0.3639184;0.6315508;-0.5492924;0.2018937;-0.2977673;0.7542224;0.0146599;-0.3877127;0.9776495;-0.6400324;0.7681321;0.003300975;-0.0179118;-0.05031744;-0.717585;1.0662;-0.5319387;0.159687;0.8315267;0.01022388;-0.1106479;-1.036884;1.176519;-0.5570049;0.1854992;0.8093037;-0.01905462;-0.1545714;-1.063175;1.071666;0;0;0;0;0.1525195;-0.3889349;0.9128616;0.6175682;0.6925728;-0.2319217;-0.29183;0.2795151;-0.3069054;0.60082;0.244263;-0.5517821;0.5674926;-0.5602002;0.449063;-0.2114033;0.2212387;-0.6229398;-0.3188073;-0.0002004285;0.7143583;0.3773839;-0.2458409;0.1253487;0;0;0;0;0.1327767;0.1130536;0.9536145;0.05166862;0.9660495;-0.02407097;-0.2519908;-0.1243088;-0.5102894;1.000554;0;0;0;0;-0.08333801;-0.436747;0.9773443;0;0;0;0;0.1865513;-0.3706262;0.6279831;0;0;0;0;0.2384585;-0.3527788;0.6044737;0;0;0;0;
0.0860597;-0.4006529;0.9757165;0.0468725;0.9750329;0.001494605;-0.2170523;0.1136826;-0.1018979;0.9704853;0.04684207;0.9713811;0.002255255;-0.2328507;0.1387846;0.1840813;0.9479789;0.05471375;0.9655395;-0.04457866;-0.2505049;0.1395216;0.3116236;0.8901123;0;0;0;0;-0.04112474;0.1087765;1.04873;0.698401;-0.67342;-0.166053;0.1765443;-0.09656254;-0.1597862;1.023747;0.971078;-0.08926729;-0.2113382;-0.06614305;-0.122781;-0.3791203;0.9949198;0.8239415;-0.08536631;0.5598318;-0.02052409;-0.1220184;-0.4419323;0.9969465;0.8251984;0.0141136;0.5645803;0.009882525;0.2628949;0.03796093;0.8780162;0.822246;0.5036806;-0.2239415;-0.14166;0.2738746;-0.1800978;0.7659054;0.9620005;-0.01036023;0.1370463;-0.2359364;0.2098875;-0.3651405;0.647638;0.8976166;-0.2286312;0.3142702;-0.207958;0.2130265;-0.3626093;0.6353414;-0.5492064;0.2090017;-0.3171316;0.7443911;0.0145427;-0.3875839;0.9776418;-0.6404184;0.7678486;0.003838832;-0.01606641;-0.05087741;-0.7173266;1.066668;-0.532466;0.1606128;0.8310102;0.01027541;-0.1116217;-1.036488;1.177436;-0.5579858;0.1863522;0.8084288;-0.01917175;-0.1552668;-1.062712;1.07236;0;0;0;0;0.1522873;-0.3886317;0.9131365;0.6175757;0.6926768;-0.2306543;-0.2925707;0.2855487;-0.330547;0.5369197;0.3042636;-0.5136701;0.5791516;-0.5551127;0.4153317;-0.2810255;0.1913238;0.6584106;0.2691321;-0.004238422;-0.7028837;0.344731;-0.3115726;0.09876394;0;0;0;0;0.1329565;0.1148308;0.9559177;0.05122394;0.9666812;-0.02131028;-0.2498988;-0.1232098;-0.5089971;0.9971489;0;0;0;0;-0.08316052;-0.4349542;0.9755092;0;0;0;0;0.1866372;-0.3673532;0.6286742;0;0;0;0;0.2390072;-0.3527201;0.6061835;0;0;0;0;
0.08539413;-0.4002494;0.976383;0.04707484;0.9753714;0.005879473;-0.2154066;0.1137755;-0.1008376;0.9737329;0.04698043;0.9719986;0.006591459;-0.230148;0.1403202;0.1850991;0.9546948;0.05584533;0.9667302;-0.03797159;-0.246723;0.1382288;0.3161644;0.9007334;0;0;0;0;-0.04465204;0.1095049;1.055112;0.6985011;-0.6747815;-0.1673297;0.1696079;-0.0980609;-0.1578712;1.027383;0.9614224;-0.08193508;-0.251922;-0.07408746;-0.1237038;-0.3769765;0.994732;0.8059895;-0.0899156;0.5844994;-0.02562333;-0.1224774;-0.437861;0.9945728;0.805954;0.007342938;0.5918911;-0.00701391;0.2657904;0.03913619;0.8834934;0.8227741;0.5051079;-0.2170059;-0.1442819;0.274117;-0.1782386;0.7721604;0.9578922;-0.02249939;0.1649549;-0.2339362;0.2093329;-0.3609745;0.6505336;0.8367553;-0.2635329;0.4461503;-0.1770335;0.2114294;-0.3661301;0.6468284;0.7408445;-0.05039325;0.5802512;-0.3345421;0.01400649;-0.3873375;0.9779821;-0.6410968;0.7673625;0.005041764;-0.0111521;-0.05037581;-0.7176053;1.066904;-0.5338265;0.1595253;0.8303632;0.008833385;-0.1101592;-1.037217;1.177568;-0.560288;0.1852085;0.8070593;-0.02074401;-0.153168;-1.063227;1.071967;0;0;0;0;0.1515589;-0.38812;0.9141904;0.6182192;0.6923814;-0.227169;-0.2946306;0.2843598;-0.3518433;0.5347553;0.3307497;-0.487693;0.5879348;-0.5541595;0.4131691;-0.322954;0.1864762;0.6790876;0.2468703;0.007625976;-0.6912577;0.3442396;-0.3514886;0.09407024;0;0;0;0;0.1340902;0.1159221;0.9617441;0.05199939;0.9677376;-0.01518692;-0.2460675;-0.1273902;-0.4983025;0.9921492;0;0;0;0;-0.08340287;-0.4350061;0.9758227;0;0;0;0;0.1877951;-0.3706884;0.6343326;0;0;0;0;0.244416;-0.3595469;0.6203;0;0;0;0;
0.08404605;-0.3998488;0.9776536;0.0486869;0.9759902;0.007766165;-0.2121611;0.1136232;-0.1005202;0.9759994;0.04855623;0.9724661;0.008545163;-0.2277699;0.1412251;0.185067;0.9577602;0.05732486;0.9670528;-0.03643683;-0.2453472;0.1356474;0.3196475;0.9080965;0;0;0;0;-0.04630114;0.1096975;1.057899;0.6983021;-0.6759437;-0.1667259;0.1663628;-0.09904136;-0.1569168;1.029309;0.9415293;-0.07511794;-0.318318;-0.08095369;-0.1231485;-0.3756765;0.9914987;0.7902701;-0.09478986;0.6043912;-0.03463388;-0.1227561;-0.4361888;0.9926688;0.7919351;0.008469102;0.6105201;0.005676854;0.2664218;0.03967523;0.8862198;0.8225443;0.5057551;-0.2151108;-0.146151;0.2759261;-0.1800577;0.7787241;0.9538353;-0.02618038;0.1974705;-0.2247623;0.2083388;-0.3603455;0.6548536;0.8542249;-0.2636743;0.4050145;-0.1916744;0.2105856;-0.3711852;0.6572382;0.8851858;0.1372512;0.4416581;0.05046213;0.01275497;-0.38693;0.9787115;-0.6409704;0.7675236;0.003466428;-0.007238234;-0.0495966;-0.7182069;1.066376;-0.5363463;0.1561985;0.8293895;0.006909148;-0.107515;-1.038721;1.175844;-0.5612783;0.1819789;0.8070691;-0.02213107;-0.1502855;-1.064615;1.070046;0;0;0;0;0.1502228;-0.387822;0.9160867;0.6195223;0.6922734;-0.2241513;-0.2944587;0.2837322;-0.355199;0.5364466;0.3338445;-0.4834754;0.5900406;-0.5537611;0.4131126;-0.3297598;0.1880856;0.6824517;0.2438303;0.01055407;-0.6889812;0.3446663;-0.3579753;0.09544848;0;0;0;0;0.1347409;0.1159826;0.9646355;0.05346851;0.9680461;-0.0134335;-0.2446369;-0.1319978;-0.4978638;0.9936687;0;0;0;0;-0.08336615;-0.4338373;0.9757136;0;0;0;0;0.1862157;-0.3875699;0.6605279;0;0;0;0;0.2443351;-0.3641929;0.6299231;0;0;0;0;
0.08189407;-0.3991766;0.9802722;0.05042116;0.9770591;0.009280564;-0.206705;0.1126931;-0.09988571;0.979457;0.05024946;0.9732575;0.0101693;-0.2239228;0.1411032;0.1854489;0.9614162;0.05842191;0.967512;-0.03618522;-0.2433066;0.1310762;0.3244395;0.9177877;0;0;0;0;-0.04871155;0.1099259;1.061639;0.6987503;-0.6762005;-0.1659311;0.1642189;-0.1028514;-0.1608261;1.033248;0.9238908;-0.07225837;-0.3662626;-0.08400176;-0.1235032;-0.3790608;0.9890732;0.7880473;-0.09739444;0.6057625;-0.05047312;-0.1228974;-0.4351602;0.9921847;0.7913192;0.02119271;0.6107517;0.01863309;0.2664991;0.04052558;0.89041;0.8225675;0.5068949;-0.2126605;-0.1456562;0.2775643;-0.1822374;0.7884955;0.9526302;-0.02454125;0.2161207;-0.2125685;0.2095936;-0.3631244;0.6659327;0.8587458;-0.2612971;0.3972458;-0.190985;0.2112417;-0.376647;0.6713755;0.8992359;0.1279053;0.3902263;0.1507927;0.01082999;-0.3863944;0.9803773;-0.6414714;0.7671453;-0.0003466377;-0.001548934;-0.04879152;-0.7190512;1.066099;-0.5407076;0.1514263;0.8274577;0.004379238;-0.1042119;-1.040802;1.17372;-0.5627087;0.1773667;0.8070527;-0.02378895;-0.1466517;-1.0666;1.067696;0;0;0;0;0.1480517;-0.3871383;0.9197279;0.6204793;0.6932268;-0.22019;-0.2931867;0.2876438;-0.368319;0.5412369;0.3434513;-0.4642584;0.5989502;-0.5547647;0.4222897;-0.355814;0.1944849;0.6946633;0.235587;0.0253704;-0.6791893;0.3547195;-0.3833428;0.1016822;0;0;0;0;0.1344522;0.1164195;0.9682768;0.05480669;0.9685087;-0.01279012;-0.2425357;-0.1361015;-0.4953456;0.9921641;0;0;0;0;-0.08369384;-0.4350456;0.9756739;0;0;0;0;0.1880021;-0.3875888;0.6620121;0;0;0;0;0.2481278;-0.3707095;0.6446924;0;0;0;0;
0.07914522;-0.3982829;0.9840554;0.03543255;0.9789969;0.02259791;-0.1994967;0.1030588;-0.09431356;0.9932401;0.03503652;0.9754011;0.02320719;-0.2163947;0.1200709;0.198199;0.9897532;0.02788389;0.9715201;-0.01328304;-0.2349353;0.1241979;0.3259618;0.9324146;0;0;0;0;-0.05142734;0.1100985;1.065789;0.7218821;-0.6608647;-0.1584892;0.1304809;-0.1057788;-0.1628651;1.036602;0.9221838;-0.07110533;-0.3705078;-0.08511722;-0.1293545;-0.3810467;0.9945142;0.8206992;-0.09726989;0.5609471;-0.04826812;-0.1244866;-0.4394207;0.9917482;0.8163818;0.02035707;0.5755318;-0.04323905;0.2661624;0.04155686;0.8954954;0.8201175;0.5045266;-0.2093077;-0.1704422;0.2777445;-0.1798699;0.8067086;0.940933;-0.03025932;0.2796088;-0.1885426;0.2162688;-0.3627419;0.6839452;0.8120766;-0.2675576;0.4902884;-0.1690025;0.2135644;-0.3800871;0.6857075;0.8778141;-0.04417149;0.4701092;0.08055185;0.008385864;-0.3859338;0.9828474;-0.6434564;0.7652721;0.003772627;0.01755336;-0.04995489;-0.719474;1.067511;-0.549201;0.1489383;0.8223084;0.002163356;-0.1042476;-1.042004;1.174125;-0.5654207;0.174923;0.8056585;-0.02481511;-0.1459678;-1.067442;1.067525;0;0;0;0;0.1452551;-0.3858939;0.9248765;0.6208886;0.6949485;-0.2129644;-0.2935815;0.2963983;-0.3874142;0.5502886;0.3719684;-0.4183674;0.6029274;-0.5684074;0.4412475;-0.393907;0.2081301;0.7113888;0.2258395;0.05159305;-0.6635214;0.3749595;-0.4204333;0.1147516;0;0;0;0;0.1166573;0.1271257;0.992524;0.0301846;0.9716424;0.005622457;-0.2344529;-0.131222;-0.4982595;0.9870554;0;0;0;0;-0.08889484;-0.4426976;0.9714426;0;0;0;0;0.1889325;-0.3942659;0.67485;0;0;0;0;0.2512414;-0.377852;0.6606334;0;0;0;0;
0.07593684;-0.3974886;0.9894664;0.03443746;0.9808673;0.02279199;-0.1902473;0.09926246;-0.09253971;0.9991384;0.03395437;0.9766839;0.02350561;-0.2106729;0.1182918;0.1990736;0.992224;0.03425731;0.9716794;-0.01931185;-0.2330078;0.1176001;0.3323169;0.9407744;0;0;0;0;-0.05482714;0.1102949;1.070535;0.7236571;-0.658417;-0.1578148;0.1337981;-0.1084917;-0.163642;1.039543;0.9235539;-0.06883;-0.3670489;-0.08709528;-0.1322095;-0.3817483;0.9971703;0.8310041;-0.09697679;0.5454198;-0.05044832;-0.1258682;-0.4389561;0.9925969;0.8235177;0.02302232;0.5632172;-0.06383564;0.2653486;0.0425945;0.901455;0.8207318;0.5066773;-0.2075775;-0.1630611;0.2778574;-0.1776795;0.8231482;0.9580129;-0.01317186;0.2294652;-0.1714161;0.2169086;-0.3797153;0.7128428;-0.1944563;-0.2090186;0.9414989;0.1791026;0.2246455;-0.3745967;0.7073758;-0.3724682;-0.1698942;-0.3515521;0.8419113;0.005227202;-0.3858182;0.9867409;-0.6470136;0.7620419;-0.003199805;0.02559912;-0.05167172;-0.7196172;1.071385;-0.5570975;0.1477224;0.8172023;-0.0009622773;-0.104711;-1.042371;1.177981;-0.5671754;0.1737513;0.8046187;-0.02666948;-0.1459476;-1.0679;1.071131;0;0;0;0;0.1422956;-0.3845057;0.931774;0.619483;0.6995956;-0.2078659;-0.2891343;0.3376744;-0.4099753;0.5803025;0.3648261;-0.3515295;0.6312743;-0.5872152;0.5228974;-0.4387813;0.2622262;0.7256309;0.2484441;0.1116739;-0.6318736;0.4567246;-0.4662619;0.1677763;0;0;0;0;0.1142061;0.1283303;0.9960201;0.03448148;0.9719895;0.001002008;-0.2324789;-0.1326224;-0.4966131;0.9881867;0;0;0;0;-0.09114869;-0.4492411;0.9709795;0;0;0;0;0.2186492;-0.3923224;0.6708639;0;0;0;0;0.2440358;-0.377768;0.6713077;0;0;0;0;
0.07178958;-0.3950633;0.9970602;0.02828773;0.9833517;0.02715521;-0.1774313;0.09183962;-0.08882152;1.010382;0.02793509;0.9809811;0.02751785;-0.1901013;0.1087141;0.2027612;1.00527;0.03198715;0.9781898;-0.02010737;-0.2042482;0.1094431;0.3351167;0.9529704;0;0;0;0;-0.07406516;0.1115133;1.093287;0.7245347;-0.6536221;-0.1643297;0.1443027;-0.1385445;-0.1555309;1.07368;0.9167336;-0.09523202;-0.3799987;-0.07830305;-0.1310769;-0.3683864;1.000633;0.7371467;-0.09669821;0.6551951;-0.1341024;-0.1265276;-0.426394;0.995531;0.7415169;-0.0003131414;0.6683689;-0.05861404;0.2465129;0.05986376;0.9485807;0.8285444;0.5243019;-0.1614073;-0.1121133;0.2762682;-0.1737014;0.841355;0.9649583;0.02733494;0.14228;-0.2187801;0.2175777;-0.3828817;0.7193771;0.9370894;-0.1743004;0.2040548;-0.2232591;0.2242703;-0.3883491;0.719478;0.4836376;0.2348557;0.763153;-0.3585181;0.0006855875;-0.3848507;0.9924194;-0.654973;0.7545789;-0.008573071;0.03933945;-0.0518123;-0.7202104;1.07488;-0.5687093;0.1411974;0.8103039;-0.006363687;-0.1008702;-1.044355;1.179402;-0.585689;0.1669478;0.7924513;-0.03343305;-0.1370408;-1.069833;1.070042;0;0;0;0;0.1388974;-0.3807264;0.9412965;0.6160143;0.7075031;-0.1986354;-0.2837422;0.3677703;-0.4300745;0.6155756;0.3778159;-0.2759435;0.6471208;-0.6019511;0.5837615;-0.4814204;0.3236925;0.7369859;0.2663377;0.1638857;-0.5992141;0.5229192;-0.5093427;0.2256224;0;0;0;0;0.1048659;0.1321784;1.00898;0.02946024;0.9785617;0.00289881;-0.2038152;-0.1315942;-0.4720851;0.9757196;0;0;0;0;-0.0874071;-0.4197946;0.9849275;0;0;0;0;0.2208941;-0.4052518;0.6886158;0;0;0;0;0.2374852;-0.4013197;0.6795714;0;0;0;0;
0.06844647;-0.3939123;1.00512;0.02497975;0.9852461;0.0279149;-0.1669933;0.08648446;-0.08667554;1.019497;0.02442411;0.9817595;0.02840234;-0.1864004;0.1015265;0.2056993;1.015306;0.02836382;0.9776792;-0.01872627;-0.2073359;0.1010108;0.3392465;0.9645109;0;0;0;0;-0.07380323;0.1114544;1.092933;0.7333922;-0.6487811;-0.1557585;0.1302242;-0.1389986;-0.1557567;1.074078;0.9152178;-0.09658933;-0.3833926;-0.07782612;-0.1346226;-0.369271;1.003124;0.7509969;-0.09615333;0.6406251;-0.1278964;-0.1281931;-0.427506;0.9974105;0.7507352;0.009185638;0.6565288;-0.07267798;0.2480906;0.05871294;0.9457863;0.8232371;0.5243948;-0.173416;-0.1312164;0.2729457;-0.1717835;0.8594574;0.9574013;0.009705387;0.2219224;-0.1844964;0.2210871;-0.390881;0.7392349;-0.3540324;-0.1885374;0.8965842;0.1877537;0.222379;-0.4058545;0.7401486;-0.3558646;0.01308194;0.933055;-0.05096572;-0.002839268;-0.3842994;0.998756;-0.658173;0.7511063;-0.01573836;0.04898997;-0.05023962;-0.721046;1.07957;-0.5777129;0.1346898;0.8049545;-0.01243237;-0.09463532;-1.046434;1.182523;-0.5838501;0.1609383;0.7948859;-0.03706911;-0.1313415;-1.07191;1.07333;0;0;0;0;0.1360264;-0.3793156;0.95075;0.6159918;0.7111343;-0.1938459;-0.2779672;0.3364092;-0.4549356;0.6111882;0.4348577;-0.2703481;0.6364582;-0.5768291;0.5259025;-0.5308452;0.3059229;0.7601038;0.21482;0.1599906;-0.5920284;0.4665051;-0.5564512;0.2084936;0;0;0;0;0.09814207;0.1349043;1.018739;0.0260625;0.9779924;0.003769786;-0.2069719;-0.1322788;-0.4765642;0.9811491;0;0;0;0;-0.09003649;-0.4190094;0.987066;0;0;0;0;0.2191247;-0.421265;0.7149339;0;0;0;0;0.1822851;-0.4083309;0.7630356;0;0;0;0;
0.06446335;-0.3913903;1.016962;0.02167955;0.9876616;0.02714811;-0.1527005;0.08024491;-0.08339064;1.031474;0.02110762;0.9842558;0.02759513;-0.1733021;0.09334214;0.2095574;1.027489;0.02490165;0.980244;-0.01924417;-0.195272;0.09219115;0.3433681;0.9771695;0;0;0;0;-0.08689923;0.112552;1.107861;0.7367494;-0.6447369;-0.1549499;0.132307;-0.1407032;-0.1561932;1.076168;0.9172539;-0.06840319;-0.3816689;-0.09107798;-0.1382744;-0.3698781;1.006043;0.7536413;-0.09783626;0.6380202;-0.1240288;-0.1301682;-0.4293785;1.000497;0.7492467;0.02026558;0.6572311;-0.07915846;0.2404072;0.06765653;0.9682045;0.821973;0.5359015;-0.1561551;-0.1130738;0.2699817;-0.1709885;0.8799134;0.9754753;0.0370046;0.1193651;-0.181192;0.2458284;-0.3778642;0.7913128;-0.3593583;-0.1660481;0.9098671;0.1242231;0.2346623;-0.3924979;0.7809506;-0.3235948;-0.1485188;0.8612036;0.3627077;-0.007307801;-0.3833498;1.008437;-0.6663692;0.7428243;-0.02587697;0.05911566;-0.0520596;-0.7219359;1.085391;-0.5896969;0.1274214;0.7973853;-0.01407835;-0.09410746;-1.048946;1.184657;-0.5916898;0.1539342;0.7904207;-0.03798256;-0.128785;-1.074453;1.074595;0;0;0;0;0.1328088;-0.3755198;0.9646133;0.6120744;0.7197789;-0.1863288;-0.2693788;0.3904314;-0.4690237;0.6767997;0.4313403;-0.1587917;0.656949;-0.5976194;0.6330593;-0.5621389;0.4229216;0.7572743;0.272482;0.2338474;-0.5455315;0.5751432;-0.5898086;0.3224482;0;0;0;0;0.09040612;0.1386145;1.030863;0.0226965;0.9805414;0.003109255;-0.1949712;-0.1331349;-0.4803899;0.9849709;0;0;0;0;-0.09294295;-0.4188372;0.9899902;0;0;0;0;0.2086482;-0.4303463;0.7382473;0;0;0;0;0.197247;-0.3903828;0.8280801;0;0;0;0;
