SpineBase;;;SpineMid;;;Neck;;;Head;;;ShoulderLeft;;;ElbowLeft;;;WristLeft;;;HandLeft;;;ShoulderRight;;;ElbowRight;;;WristRight;;;HandRight;;;HipLeft;;;KneeLeft;;;AnkleLeft;;;FootLeft;;;HipRight;;;KneeRight;;;AnkleRight;;;FootRight;;;SpineShoulder;;;HandTipLeft;;;ThumbLeft;;;HandTipRight;;;ThumbRight;;;
X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;
-0.3092476;-0.4602913;1.04607;-0.3107007;-0.2590806;0.954623;-0.3066944;-0.06138648;0.851917;-0.3744233;0.04311262;0.7805581;-0.5015364;-0.1927807;0.9291329;-0.4188659;-0.3382737;0.9527867;-0.5997661;-0.2010602;0.9408043;-0.6122113;-0.1909806;0.9562905;-0.1846406;-0.1249846;0.8343719;-0.1959767;-0.3004274;0.6815898;-0.3257606;-0.3674006;0.5928485;-0.3684354;-0.3971222;0.5611747;-0.3696753;-0.4520052;1.038038;-0.5166055;-0.5746689;0.6936054;-0.6674536;-0.7025748;0.3661745;-0.6764873;-0.7240885;0.2606326;-0.2333929;-0.4465331;1.005037;-0.1887772;-0.5927625;0.637065;-0.1473807;-0.744032;0.2838058;-0.1580312;-0.7603241;0.1764998;-0.3085091;-0.1102538;0.8794847;-0.6687979;-0.2091433;0.9372879;-0.6249713;-0.2036462;0.9804254;-0.3538409;-0.3850535;0.5317328;-0.359401;-0.390048;0.5471746;
-0.3086862;-0.4590581;1.046203;-0.3101757;-0.2590388;0.954702;-0.3058642;-0.06230809;0.851972;-0.3735082;0.04306766;0.7819186;-0.5012877;-0.1927776;0.9298327;-0.4179631;-0.3371071;0.9542711;-0.5994816;-0.2019877;0.9439784;-0.6230291;-0.1897457;0.965114;-0.1843639;-0.1248892;0.8348963;-0.1937237;-0.3007281;0.6831332;-0.3130819;-0.3755198;0.5865983;-0.3521356;-0.4077207;0.5525424;-0.3688471;-0.448957;1.037446;-0.515636;-0.574463;0.6940509;-0.6666666;-0.705443;0.3670089;-0.6757305;-0.7272363;0.2615572;-0.2331232;-0.4463058;1.005291;-0.1879881;-0.593299;0.6377059;-0.1459849;-0.7456592;0.2840925;-0.1566451;-0.7621501;0.1768417;-0.3077897;-0.1108445;0.8795582;-0.6656254;-0.1599713;0.9784789;-0.6286824;-0.2065935;0.9836798;-0.337662;-0.395507;0.523125;-0.3437936;-0.398062;0.5394529;
-0.3087085;-0.4593939;1.047868;-0.3098202;-0.259366;0.9556667;-0.3054331;-0.06252922;0.8524487;-0.3727692;0.0437406;0.7835209;-0.5010986;-0.1927664;0.930743;-0.4176015;-0.3367032;0.955193;-0.5997976;-0.2031509;0.9437737;-0.5671336;-0.1835652;0.9467286;-0.1842161;-0.1248445;0.8353542;-0.1929346;-0.3006095;0.6853796;-0.3227161;-0.3649213;0.5959272;-0.3657876;-0.3939686;0.5639068;-0.369389;-0.4507776;1.041126;-0.5151074;-0.5746379;0.6965858;-0.6652492;-0.704145;0.3679958;-0.6743054;-0.7260318;0.2625191;-0.2330033;-0.4461309;1.005779;-0.1876921;-0.5936598;0.6384481;-0.1454703;-0.7467134;0.2847387;-0.15619;-0.7634218;0.1775636;-0.3073666;-0.111099;0.8801463;-0.6062738;-0.1470931;0.9260823;-0.6059451;-0.2114958;0.9752001;-0.3512151;-0.3819267;0.5344327;-0.3572044;-0.3847243;0.5506749;
-0.309076;-0.4598877;1.04974;-0.3098923;-0.2589189;0.9575448;-0.3053788;-0.06077275;0.8546658;-0.3719618;0.04473313;0.7864608;-0.5006842;-0.1927008;0.9317334;-0.4201944;-0.3348246;0.966717;-0.5987785;-0.197116;0.9462072;-0.5718512;-0.1773651;0.9459422;-0.184015;-0.1247643;0.8360292;-0.1934547;-0.3007323;0.6856672;-0.3255371;-0.363276;0.5989485;-0.334488;-0.3981279;0.6603631;-0.370201;-0.4520862;1.044332;-0.5153593;-0.5754925;0.6993831;-0.6651188;-0.7047043;0.3700278;-0.6743294;-0.726315;0.2644053;-0.2330794;-0.4461367;1.006387;-0.1875205;-0.5944225;0.6394188;-0.1450127;-0.7483879;0.285741;-0.1559131;-0.7648984;0.1784732;-0.3073439;-0.1097353;0.8822632;-0.6388466;-0.1425864;0.8983634;-0.6267205;-0.2020696;0.95225;-0.3204594;-0.3863259;0.6304289;-0.3272128;-0.3894685;0.646;
-0.3112951;-0.4618734;1.053205;-0.3105422;-0.2589356;0.9599276;-0.3052205;-0.05934548;0.856691;-0.3711212;0.04621564;0.7907592;-0.5003712;-0.1927551;0.9328266;-0.4187602;-0.3343043;0.9671258;-0.5973508;-0.1970262;0.9466537;-0.5721493;-0.1774235;0.9510251;-0.183884;-0.1247223;0.8368774;-0.1937012;-0.2999768;0.6885048;-0.3247342;-0.360645;0.5988642;-0.3378545;-0.4002674;0.6673811;-0.3727761;-0.4546395;1.048383;-0.5215778;-0.5833949;0.7075384;-0.6751807;-0.7181433;0.3821742;-0.6847833;-0.7400123;0.2765943;-0.234714;-0.4473721;1.008713;-0.1879401;-0.5948496;0.641584;-0.144192;-0.7482071;0.2873791;-0.1551383;-0.7646198;0.1799892;-0.3073775;-0.1086969;0.8843182;-0.6073319;-0.1470195;0.9335995;-0.6240802;-0.2039662;0.9709451;-0.3243426;-0.3904198;0.6381894;-0.3299233;-0.3912213;0.6516446;
-0.3112064;-0.4625154;1.055251;-0.3104967;-0.2587802;0.9618685;-0.305207;-0.05832593;0.8583202;-0.3703949;0.0476134;0.7955512;-0.5000532;-0.1928065;0.9343442;-0.418747;-0.3344848;0.9680027;-0.5970478;-0.1971395;0.9490585;-0.6311166;-0.1911831;0.9727638;-0.1837569;-0.1248138;0.837895;-0.1940348;-0.2995948;0.6905064;-0.3397087;-0.3354896;0.6115203;-0.3173844;-0.3791801;0.6411766;-0.3728925;-0.4555069;1.049418;-0.5211862;-0.5827085;0.7076766;-0.6744355;-0.716047;0.3810565;-0.6841362;-0.7377874;0.2754286;-0.2343659;-0.4475549;1.011896;-0.1882973;-0.5947472;0.6445843;-0.1452059;-0.7479969;0.2898599;-0.1563126;-0.764379;0.1823717;-0.3073536;-0.1078828;0.8860422;-0.6612751;-0.1754715;0.9539089;-0.6322041;-0.209141;0.9927143;-0.3255522;-0.3897799;0.6416619;-0.2917413;-0.3578536;0.5975;
-0.3114012;-0.4631932;1.057402;-0.3106078;-0.2586769;0.9639833;-0.3052394;-0.05737469;0.860196;-0.3700031;0.04906661;0.8010454;-0.4999447;-0.1928381;0.9363698;-0.4185397;-0.3349012;0.9679576;-0.6146125;-0.2299556;0.9856619;-0.5938941;-0.1869665;0.9725522;-0.1837438;-0.1247799;0.8392668;-0.1947165;-0.2998104;0.6911908;-0.3073449;-0.3737263;0.5870572;-0.3447415;-0.4055442;0.5506555;-0.3731418;-0.4564177;1.050923;-0.5210486;-0.5821704;0.7084019;-0.6740635;-0.7141993;0.3806553;-0.6839036;-0.7357904;0.2749642;-0.2345301;-0.4479145;1.01445;-0.1889525;-0.5958275;0.6474158;-0.146317;-0.7499579;0.2926756;-0.1576146;-0.7663323;0.1851171;-0.3074023;-0.1071321;0.8879966;-0.6423119;-0.1704393;0.9661927;-0.6384808;-0.2201204;1.0002;-0.3526402;-0.4136001;0.5531923;-0.318035;-0.3830983;0.5083109;
-0.3114595;-0.4631584;1.058831;-0.310429;-0.2590344;0.9671348;-0.3047122;-0.05820166;0.8651006;-0.3694775;0.05056476;0.8060887;-0.4995597;-0.1927165;0.9378761;-0.4190533;-0.3351956;0.9688651;-0.6150776;-0.230054;0.9840843;-0.5926624;-0.1862112;0.9692343;-0.1836999;-0.1247716;0.8405908;-0.1949954;-0.2996049;0.6932642;-0.3575107;-0.2878743;0.6527008;-0.4123165;-0.2851033;0.6418242;-0.3732421;-0.4565609;1.052556;-0.5206608;-0.5809879;0.7092514;-0.673333;-0.7118131;0.3803797;-0.6833919;-0.7327495;0.2744368;-0.2345777;-0.4477774;1.015477;-0.1897317;-0.5968232;0.6488565;-0.147797;-0.7522235;0.2942528;-0.159375;-0.7680882;0.1864842;-0.3069611;-0.1078229;0.8924869;-0.6444644;-0.1801789;0.9522164;-0.6529486;-0.2105791;0.9696;-0.4197606;-0.2946249;0.6438104;-0.3845836;-0.2659379;0.5982164;
-0.3114488;-0.4642718;1.06251;-0.3101856;-0.2597265;0.9722586;-0.3042739;-0.05814996;0.8712328;-0.3695034;0.05212978;0.8123482;-0.4958931;-0.1918865;0.9517912;-0.4178537;-0.3367919;0.9774852;-0.5948557;-0.1986585;0.9680552;-0.5992253;-0.1859712;0.9733419;-0.1853313;-0.1253579;0.8464786;-0.1954866;-0.2995295;0.695726;-0.3487054;-0.3166296;0.6271722;-0.3142885;-0.3729372;0.6359063;-0.3733726;-0.4578694;1.055341;-0.5208321;-0.5790235;0.7107452;-0.6736902;-0.7067043;0.3802117;-0.6861676;-0.7267469;0.2745804;-0.2344791;-0.4486365;1.019899;-0.1910221;-0.5971167;0.6529158;-0.1504397;-0.7521347;0.2976385;-0.1645412;-0.7673377;0.1899365;-0.3065606;-0.1079615;0.8984061;-0.6923532;-0.1814768;0.9723337;-0.615936;-0.219367;0.9969001;-0.3393609;-0.3973392;0.6581041;-0.2902349;-0.3533441;0.5995;
