SpineBase							SpineMid							Neck							Head							ShoulderLeft							ElbowLeft							WristLeft							HandLeft							ShoulderRight							ElbowRight							WristRight							HandRight							HipLeft							KneeLeft							AnkleLeft							FootLeft							HipRight							KneeRight							AnkleRight							FootRight							SpineShoulder							HandTipLeft							ThumbLeft							HandTipRight							ThumbRight							
Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;Position.X;Position.Y;Position.Z;Orientation.X;Orientation.Y;Orientation.Z;Orientation.W;
0.1904552;-0.3838748;1.335867;0.04112357;0.9964322;-0.03977445;-0.06204491;0.2142148;-0.07740138;1.30984;0.04190905;0.9949958;-0.03894594;-0.08191562;0.2341225;0.2167706;1.267706;0.03943398;0.9901279;-0.08521991;-0.1040636;0.2505507;0.364788;1.229347;0;0;0;0;0.05445499;0.1128472;1.30565;0.7676771;-0.635988;-0.0164912;0.07693566;-0.01302824;-0.1319443;1.26526;0.9049135;-0.08976654;-0.3964421;-0.1261233;-0.03880452;-0.3902316;1.174368;0.9189162;0.01588224;-0.3537877;-0.1737097;-0.03306166;-0.4322385;1.168796;0.9300881;0.086355;-0.3551108;-0.03708446;0.3776295;0.08386119;1.239113;0.8151243;0.5583903;-0.1438975;-0.05537208;0.3773989;-0.1396426;1.190413;0.615315;-0.08441176;0.7809765;-0.06586107;0.3925556;-0.3876799;1.070798;0.974339;0.02392544;0.01868415;-0.2230292;0.3998524;-0.4703951;1.042212;0.985101;0.03834268;0.02271719;-0.1661014;0.1113006;-0.3676755;1.311613;-0.6227491;0.7684715;-0.1271518;0.07394275;-0.1148932;-0.1555986;1.145428;-0.1552698;-0.2454496;0.417693;0.8609172;-0.1118964;-0.4416198;1.168856;0.9476638;-0.007988187;-0.3166027;0.04040139;-0.0368864;-0.5548629;1.174506;0;0;0;0;0.2600899;-0.3809312;1.293515;0.6650762;0.6963702;-0.199065;-0.1819759;0.4708104;-0.2710506;1.034215;-0.1481949;0.4791234;-0.5673075;0.6531777;0.370806;-0.4564583;1.063414;0.2685834;0.0006992722;0.9293884;0.253179;0.4084564;-0.5427652;1.027848;0;0;0;0;0.229719;0.1450953;1.280618;0.04111112;0.9919242;-0.06120718;-0.1031977;-0.03696096;-0.5075852;1.167044;0;0;0;0;-0.05133911;-0.4262594;1.131866;0;0;0;0;0.4031499;-0.5406228;1.026716;0;0;0;0;0.3989426;-0.452388;0.9971481;0;0;0;0;
0.2041664;-0.2869884;1.331116;0.03492367;0.9969887;-0.0366688;-0.05873057;0.2209659;-0.03115769;1.311259;0.03569947;0.9955056;-0.03591394;-0.08002729;0.2340851;0.2172898;1.268541;0.03723998;0.9899126;-0.08939953;-0.1034108;0.2494926;0.3634191;1.225703;0;0;0;0;0.05439213;0.1125484;1.302664;0.7776629;-0.6238323;0.001814367;0.07791271;-0.01680293;-0.1333082;1.275172;0.8757944;-0.09882815;-0.4588096;-0.1127429;-0.04251556;-0.344345;1.201608;0.8122191;0.04594293;-0.5561861;-0.1698419;-0.03437532;-0.4127698;1.187629;0.8229588;0.1043248;-0.5561712;-0.0502859;0.3768412;0.08391214;1.236796;0.8205274;0.5454842;-0.1620642;-0.05400833;0.3787715;-0.1401218;1.196629;0.9895765;0.01431982;-0.1134597;-0.08752251;0.3493535;-0.3601506;1.164595;0.8111387;-0.01212741;-0.5766827;-0.09666381;0.3309266;-0.4132108;1.159301;0.7917268;-0.1049239;-0.5860142;-0.1369202;0.1251667;-0.2740055;1.308447;-0.6383362;0.7569937;-0.1204618;0.07054304;-0.1783599;-0.2600701;1.129788;-0.2020952;-0.1686204;0.6628649;0.7009528;-0.1767577;-0.545511;1.150532;0.9963527;0.005593719;0.07719058;0.03593966;-0.05262259;-0.5961413;1.173593;0;0;0;0;0.2735679;-0.2865155;1.291388;0.6779526;0.6885375;-0.1934519;-0.1699197;0.4773813;-0.4155985;1.038027;0.2405801;-0.3163767;0.7915841;-0.4641354;0.348613;-0.5696862;1.102488;0.6659036;-0.120219;0.6495226;0.3467568;0.4139009;-0.5064158;1.015469;0;0;0;0;0.2303268;0.15053;1.281107;0.03385945;0.9909139;-0.07896586;-0.1034774;-0.03882838;-0.4867714;1.170357;0;0;0;0;-0.05726459;-0.4005995;1.165348;0;0;0;0;0.320419;-0.4952756;1.140338;0;0;0;0;0.2851369;-0.4269538;1.128294;0;0;0;0;
0.2048962;-0.2875119;1.330348;0.03447393;0.9971351;-0.03308682;-0.05863672;0.2216399;-0.03057908;1.312273;0.03508918;0.9958583;-0.03243361;-0.07735129;0.2356604;0.2200877;1.280402;0.03332848;0.991712;-0.07611247;-0.09799709;0.2499813;0.3657565;1.236909;0;0;0;0;0.05499856;0.1138479;1.317632;0.7832246;-0.6168085;-0.0244416;0.07422393;-0.01607688;-0.125799;1.291961;0.8587682;-0.09874661;-0.4892548;-0.1157405;-0.04568353;-0.31651;1.226969;0.8283878;0.02532848;-0.5310537;-0.1763921;-0.03225783;-0.3908884;1.211404;0.8344592;0.1288171;-0.5344273;-0.03836044;0.3802758;0.08687551;1.254045;0.8302498;0.5399766;-0.1298894;-0.04731943;0.3838083;-0.1424228;1.214007;0.9876732;0.01884486;-0.1303568;-0.08458012;0.34698;-0.409481;1.178591;0.8337651;-0.02122583;-0.5439931;-0.09196088;0.3209884;-0.4671701;1.16254;0.8022506;-0.09828302;-0.5461367;-0.2201573;0.1261029;-0.2747846;1.308477;-0.6401433;0.7562981;-0.1154181;0.07006149;-0.1905645;-0.2651339;1.156307;-0.168218;-0.1454304;0.6767373;0.7018399;-0.1898697;-0.558265;1.16942;0.998789;0.002162543;0.04381228;0.0222776;-0.05389091;-0.6039789;1.183427;0;0;0;0;0.2742983;-0.2870979;1.291417;0.6795421;0.6885735;-0.1887369;-0.1687226;0.464152;-0.4585403;1.053989;0.348649;-0.233199;0.7899715;-0.4472215;0.368685;-0.6212949;1.151639;0.6712691;0.0003456822;0.6575902;0.3420131;0.3968348;-0.5177193;1.030323;0;0;0;0;0.232327;0.1558649;1.290658;0.03397014;0.9931661;-0.05455108;-0.09742301;-0.04750689;-0.4699009;1.195503;0;0;0;0;-0.05785963;-0.3875807;1.189158;0;0;0;0;0.3016124;-0.545735;1.157094;0;0;0;0;0.2879026;-0.4600288;1.142093;0;0;0;0;
0.2106502;-0.2894592;1.33517;0.02874371;0.99748;-0.02878425;-0.05812827;0.2247013;-0.03009669;1.319357;0.02924885;0.9962944;-0.02827082;-0.07578011;0.2360935;0.2217178;1.292249;0.02581145;0.9928188;-0.06782185;-0.09510336;0.2496706;0.3679848;1.250518;0;0;0;0;0.05530968;0.1144703;1.329542;0.7859479;-0.6132406;-0.03229012;0.07196639;-0.01611872;-0.1310487;1.30375;0.9190608;-0.1119193;-0.3646901;-0.09900843;-0.03316982;-0.3484382;1.239002;0.7974957;0.05453204;-0.5846782;-0.1384855;-0.02317238;-0.4182434;1.227126;0.8048462;0.1059614;-0.583352;-0.026366;0.3818299;0.08845951;1.267379;0.8340237;0.5370418;-0.1182524;-0.04479921;0.3873011;-0.1473001;1.231275;0.9955352;0.007301528;0.05493711;-0.07640897;0.3557422;-0.3993654;1.188551;-0.693714;-0.01679288;0.7127528;0.1022862;0.3384905;-0.4615459;1.179643;-0.6876747;0.04349193;0.7101957;0.1443399;0.131666;-0.27697;1.313613;-0.6421947;0.7550435;-0.1103906;0.07286381;-0.1956678;-0.2739543;1.183728;-0.1375034;-0.1279599;0.6905152;0.6985039;-0.1960882;-0.5762379;1.188562;0.999818;-0.000556792;0.01730866;0.008006354;-0.05771445;-0.6138565;1.193957;0;0;0;0;0.2801335;-0.2889207;1.296652;0.6797281;0.6893108;-0.1859583;-0.1680472;0.4617893;-0.4739889;1.059716;0.3728675;-0.2227924;0.7901899;-0.4323579;0.2765841;-0.566137;1.287899;0.4748097;0.1516246;0.6512679;0.5722025;0.3427789;-0.5393885;1.133693;0;0;0;0;0.233648;0.1586251;1.301149;0.0280419;0.9940838;-0.04558332;-0.0945162;-0.0350626;-0.4986181;1.222685;0;0;0;0;-0.05967069;-0.4057678;1.20065;0;0;0;0;0.3132057;-0.5397147;1.163408;0;0;0;0;0.2960905;-0.4369649;1.182464;0;0;0;0;
0.2141896;-0.2888258;1.34315;0.02531976;0.9978288;-0.02558215;-0.05515624;0.2266344;-0.02864452;1.329103;0.0258101;0.9965745;-0.02508735;-0.07445655;0.2361919;0.2228458;1.302695;0.02231349;0.9928921;-0.06753551;-0.09542736;0.2486008;0.3692748;1.261124;0;0;0;0;0.05503469;0.1148592;1.340044;0.7880524;-0.6105543;-0.03327488;0.0713413;-0.01773843;-0.1310778;1.318341;0.8980609;-0.1120021;-0.4137992;-0.09855089;-0.03375136;-0.3498379;1.243978;0.7706046;0.07417518;-0.6151685;-0.1491116;-0.02395231;-0.419022;1.239469;0.7868236;0.07522211;-0.6123233;0.01761612;0.381118;0.08900602;1.277755;0.8369802;0.5324196;-0.1180412;-0.04538571;0.3921133;-0.1513562;1.247684;0.9778474;0.009899892;0.1985869;-0.0654201;0.3660476;-0.3973217;1.201084;-0.2571497;-0.07646828;0.9604653;0.07438518;0.3889687;-0.4194837;1.180114;-0.3807334;-0.4239466;0.8033773;-0.1729058;0.1350096;-0.276508;1.321372;-0.6434706;0.753853;-0.108522;0.07664396;-0.1962453;-0.2887516;1.20123;-0.1227632;-0.1219259;0.7087256;0.6839381;-0.2002645;-0.5940333;1.198183;0.9999652;-0.006576348;-0.001166344;-0.004998986;-0.06324284;-0.6333466;1.197478;0;0;0;0;0.283829;-0.2883015;1.305246;0.6807442;0.6896741;-0.1824316;-0.1662995;0.4643554;-0.4874368;1.078632;0.3607311;-0.2142969;0.8081368;-0.4133579;0.2838182;-0.5662666;1.284605;0.4551397;0.1458727;0.6566118;0.5834637;0.3470814;-0.5408933;1.131052;0;0;0;0;0.2342151;0.1605676;1.3114;0.02429415;0.9941925;-0.04449305;-0.09492868;-0.04053678;-0.4874552;1.222291;0;0;0;0;-0.06092387;-0.4019139;1.219095;0;0;0;0;0.3961007;-0.4756191;1.091548;0;0;0;0;0.3578057;-0.4475627;1.1655;0;0;0;0;
0.2190357;-0.2918013;1.351629;0.01961331;0.9980148;-0.02433731;-0.05467622;0.2286194;-0.02965474;1.338306;0.02008653;0.9967515;-0.02394824;-0.07422594;0.2356288;0.2231247;1.313247;0.01680516;0.9932421;-0.06422864;-0.09519707;0.2467046;0.3705464;1.270879;0;0;0;0;0.05482271;0.1154522;1.345588;0.7880059;-0.6120407;-0.02701993;0.06101492;-0.0191236;-0.1306517;1.329893;0.8740294;-0.11393;-0.4626375;-0.09517974;-0.03910335;-0.3526959;1.249313;0.8574982;0.04740984;-0.4827344;-0.1715129;-0.02902387;-0.405478;1.254862;0.8717882;0.05743857;-0.4780302;0.09040598;0.3804366;0.08932949;1.28398;0.8362034;0.5315588;-0.1226664;-0.05623311;0.3968828;-0.1538743;1.260073;0.7019168;-0.01111334;0.7097826;-0.05829122;0.4107072;-0.3558482;1.228683;-0.1745045;-0.0816258;0.981066;-0.01987228;0.4091808;-0.4099384;1.182414;-0.1318676;-0.341367;0.9286969;0.06001377;0.1397134;-0.2793811;1.329883;-0.6434584;0.7539805;-0.106319;0.07855546;-0.1934045;-0.3476813;1.27901;0.007914224;-0.1019534;0.7741185;0.6247267;0.001663286;-0.5954907;1.259494;-0.3429729;-0.1491313;0.8800573;-0.2926236;0.01252198;-0.6851608;1.209611;0;0;0;0;0.2886944;-0.2913804;1.313919;0.6811664;0.689625;-0.1826356;-0.1645415;0.4808261;-0.4865361;1.097179;0.3579662;-0.1949512;0.8070017;-0.4273203;0.2763456;-0.5990394;1.323668;0.4822824;0.1180697;0.6636038;0.5595474;0.3328431;-0.5547866;1.172371;0;0;0;0;0.2343006;0.1608902;1.321459;0.01897466;0.994408;-0.04245423;-0.09481758;-0.04920795;-0.4831359;1.230442;0;0;0;0;-0.05678571;-0.3929403;1.220438;0;0;0;0;0.3994888;-0.4825456;1.105889;0;0;0;0;0.391477;-0.4304342;1.189571;0;0;0;0;
0.2205229;-0.2925653;1.360578;0.01780692;0.9982232;-0.02295396;-0.05202212;0.2292414;-0.03010346;1.348042;0.01828935;0.9968966;-0.02257145;-0.07316429;0.2353641;0.2227893;1.323006;0.01526979;0.9931749;-0.06485035;-0.09573355;0.2431727;0.3721058;1.281327;0;0;0;0;0.05426458;0.11595;1.350362;0.7872254;-0.6143117;-0.01875258;0.05045359;-0.02075735;-0.1292494;1.340735;0.8631886;-0.1197973;-0.4823797;-0.08867853;-0.05167036;-0.3937367;1.252137;0.8458081;0.03424164;-0.5057967;-0.1661493;-0.04016825;-0.4174426;1.255483;0.8245156;0.1543037;-0.5161728;0.1730029;0.3792907;0.08966743;1.289024;0.8341847;0.5314792;-0.1301888;-0.06867704;0.4009926;-0.1554215;1.272388;0.7049583;0.007193015;0.707072;-0.05505788;0.4190045;-0.3573443;1.236612;-0.137551;-0.09255199;0.9856589;-0.03146914;0.4207898;-0.4116681;1.178405;-0.09282135;-0.3976717;0.9123858;0.02817192;0.1411702;-0.2801321;1.338504;-0.6434763;0.7536649;-0.1063405;0.0813586;-0.1897295;-0.3493127;1.274168;-0.0181693;-0.1060479;0.7747177;0.623086;0.0005318202;-0.5986928;1.269223;-0.3776388;-0.1352289;0.8688254;-0.2902491;0.01240995;-0.6872395;1.220041;0;0;0;0;0.2902286;-0.2922373;1.323328;0.6821379;0.6895935;-0.1805912;-0.1628973;0.4899741;-0.4768026;1.105613;0.339801;-0.2018574;0.805874;-0.4408583;0.2769939;-0.6019473;1.325704;0.4922582;0.09271047;0.6684369;0.5497988;0.3316094;-0.5547199;1.176175;0;0;0;0;0.2342423;0.1607251;1.331255;0.01718964;0.9943867;-0.04239856;-0.09540374;-0.0600059;-0.4766197;1.236941;0;0;0;0;-0.05845167;-0.4134866;1.223429;0;0;0;0;0.4002311;-0.481739;1.103651;0;0;0;0;0.4055421;-0.4417789;1.1839;0;0;0;0;
0.224361;-0.2930568;1.367559;0.01335106;0.9984241;-0.02322972;-0.04930911;0.2307746;-0.03025297;1.355004;0.01381981;0.9972177;-0.02295395;-0.06956423;0.2348763;0.2228523;1.330314;0.01094813;0.993708;-0.06435867;-0.09100782;0.2381402;0.3725416;1.292338;0;0;0;0;0.05008816;0.1172863;1.364691;0.7830631;-0.6178195;-0.02762955;0.06593759;-0.02899363;-0.1285675;1.357853;0.8765598;-0.1313062;-0.4554757;-0.08332784;-0.05724177;-0.366496;1.285586;0.9063106;0.005642634;-0.3923802;-0.1568667;-0.04292477;-0.4077964;1.280666;0.8977064;0.1740233;-0.4044496;0.01611515;0.3733932;0.09152003;1.307048;0.8398307;0.5285961;-0.1148741;-0.04554618;0.4035696;-0.1566623;1.283735;0.5798394;-0.002830008;0.8111639;-0.07610121;0.4348627;-0.3638829;1.246752;-0.09709922;-0.09428468;0.9886573;-0.06510759;0.4260835;-0.407604;1.224946;-0.05065852;-0.2214226;0.9684101;0.1028967;0.1448169;-0.28071;1.345127;-0.6439706;0.7529359;-0.1068919;0.0834477;-0.1757197;-0.3891786;1.288895;-0.0207349;-0.08628149;0.8109702;0.5783191;-0.0008167329;-0.6093424;1.286666;-0.3522016;-0.1267636;0.876036;-0.3040492;0.01256648;-0.698218;1.242837;0;0;0;0;0.2941553;-0.2927038;1.330776;0.6821557;0.6905154;-0.1800743;-0.1594534;0.5104301;-0.4684305;1.12245;0.3061146;-0.1964822;0.8116814;-0.4570141;0.2777402;-0.6062251;1.32918;0.5494502;0.006228748;0.6328572;0.5454881;0.330876;-0.5571567;1.180254;0;0;0;0;0.234248;0.1608269;1.33844;0.01295097;0.9948936;-0.04221523;-0.09075801;-0.06441266;-0.4896847;1.25766;0;0;0;0;-0.0622064;-0.3852372;1.252628;0;0;0;0;0.4148266;-0.4810798;1.148119;0;0;0;0;0.4154806;-0.4426539;1.210737;0;0;0;0;
0.2252488;-0.2940167;1.376325;0.01078688;0.9983291;-0.02396968;-0.05145992;0.2302816;-0.0304771;1.363402;0.01124605;0.9971542;-0.0237577;-0.07065814;0.2330688;0.2232839;1.338183;0.008564058;0.9936568;-0.06565797;-0.09089474;0.2322014;0.3736054;1.301927;0;0;0;0;0.04698652;0.1179009;1.372214;0.7821326;-0.6191439;-0.02537051;0.06546551;-0.03568182;-0.09950188;1.374664;0.943738;-0.1748772;-0.2769204;-0.04573367;-0.04423784;-0.3746279;1.319989;-0.3752203;-0.08489188;0.9216245;0.05110229;-0.02688862;-0.4866362;1.307492;-0.3865516;-0.08039024;0.9174474;-0.04904648;0.3691609;0.09318261;1.31529;0.8395981;0.5285856;-0.1164231;-0.04602133;0.4052053;-0.159683;1.293015;0.636317;0.01149004;0.7669586;-0.08211713;0.4479806;-0.3944946;1.224608;0.02785698;-0.1371437;0.9859463;-0.09124421;0.427265;-0.4345256;1.220997;0.03933094;-0.05065311;0.9701021;0.2340709;0.1457635;-0.2819761;1.354231;-0.6454397;0.7519875;-0.105823;0.0819995;-0.1704238;-0.4006492;1.288848;-0.04914984;-0.08209073;0.8185821;0.5663645;-0.002557992;-0.6139794;1.301401;-0.33725;-0.09387198;0.8824846;-0.31412;0.01176301;-0.7035729;1.268205;0;0;0;0;0.2950153;-0.293418;1.339246;0.680465;0.6915791;-0.18215;-0.1597095;0.5177893;-0.4603987;1.129801;0.2955061;-0.2004954;0.8076632;-0.4692098;0.2769691;-0.6175178;1.335112;0.6077278;-0.0477379;0.5941507;0.5247599;0.3292208;-0.5696421;1.186058;0;0;0;0;0.2327501;0.1611573;1.346458;0.01039714;0.9948807;-0.04331093;-0.09071051;-0.011557;-0.5760309;1.30322;0;0;0;0;-0.05732844;-0.4974585;1.326333;0;0;0;0;0.4045014;-0.5155238;1.125991;0;0;0;0;0.4258258;-0.4510444;1.213429;0;0;0;0;
0.2251664;-0.2940294;1.38737;0.007889505;0.9963522;-0.02656323;-0.08071221;0.2281912;-0.02988078;1.373029;0.00801439;0.9959614;-0.02652582;-0.08539893;0.2291039;0.2244744;1.346639;0.00509884;0.9935579;-0.06802871;-0.09049252;0.2250134;0.3749838;1.312916;0;0;0;0;0.04367284;0.1182643;1.378675;0.7835969;-0.6178139;-0.01981825;0.06236412;-0.03928258;-0.1163554;1.377927;0.9625254;-0.1648241;-0.2120001;-0.03786414;-0.04338955;-0.3942391;1.335986;-0.4502787;-0.06345149;0.8897173;0.04032409;-0.02628987;-0.4787608;1.322354;-0.4631071;-0.1156857;0.877264;-0.05056156;0.3643064;0.09510102;1.322844;0.8384767;0.5291601;-0.1206451;-0.04889931;0.4066483;-0.1623055;1.302568;0.6430443;0.02274778;0.7605131;-0.08715788;0.4532094;-0.4069412;1.247495;0.1396214;-0.09498452;0.9798471;-0.1066925;0.4337355;-0.4509461;1.244986;0.1682062;-0.06175472;0.9634908;0.1989431;0.1493261;-0.2864855;1.370578;-0.6657668;0.7380716;-0.09177557;0.05985069;-0.170221;-0.3826921;1.273386;-0.1176468;-0.08836567;0.7902872;0.5948083;-0.004447878;-0.6180329;1.323892;-0.4065112;-0.04552509;0.8587018;-0.3087189;0.01015563;-0.7074798;1.294345;0;0;0;0;0.2924079;-0.2903039;1.347367;0.6614199;0.7016864;-0.1968318;-0.1772484;0.5315991;-0.4391257;1.142732;0.2684623;-0.2006051;0.8010221;-0.4960335;0.2775597;-0.617308;1.336199;0.6807792;-0.1297029;0.5293185;0.4894271;0.3287745;-0.5674338;1.18786;0;0;0;0;0.2292409;0.1622339;1.35519;0.006899625;0.9948272;-0.04584368;-0.09038637;-0.01025434;-0.5684341;1.313652;0;0;0;0;-0.06536049;-0.5006917;1.331897;0;0;0;0;0.4162446;-0.5250337;1.16819;0;0;0;0;0.4430389;-0.4615201;1.225889;0;0;0;0;
