SpineBasePosition.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,SpineMidPosition.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,NeckPosition.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,HeadPosition.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,ShoulderLeftPosition.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,ElbowLeftPosition.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,WristLeftPosition.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,HandLeftPosition.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,ShoulderRightPosition.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,ElbowRightPosition.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,WristRightPosition.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,HandRightPosition.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,HipLeftPosition.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,KneeLeftPosition.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,AnkleLeftPosition.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,FootLeftPosition.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,HipRightPosition.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,KneeRightPosition.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,AnkleRightPosition.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,FootRightPosition.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,SpineShoulderPosition.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,HandTipLeftPosition.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,ThumbLeftPosition.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,HandTipRightPosition.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,ThumbRightPosition.X;Position.Y;Position.Z;Orientation.X,Orientation.Y,Orientation.Z,Orientation.W,
0.09209254;-0.4980519;1.089626;0.1282811;0.96259;-0.1689806;-0.168553;2;0.1519242;-0.2114958;0.9735644;0.129975;0.9608451;-0.1676811;-0.1782309;2;0.2061211;0.0695103;0.8394827;0.1278608;0.9481973;-0.2171962;-0.193389;2;0.2564624;0.1639505;0.7594829;0;0;0;0;2;0.04971472;0.03953258;0.9102513;-0.6100036;0.7570078;-0.03744083;-0.231156;2;-0.05477487;-0.07019017;0.9987094;0.860698;-0.3985401;-0.2681268;0.1687387;1;0.04123066;-0.2447332;0.9438739;-0.4180298;-0.2296885;0.8646622;-0.1576503;1;0.06453993;-0.2913232;0.8894237;-0.327907;-0.4366772;0.8376171;-0.0136913;1;0.3184158;-0.07617107;0.8213003;0.8112849;0.5028862;-0.2966014;-0.03081984;2;0.3644245;-0.2255719;0.7344438;-0.5224162;-0.2857119;0.8029884;0.0256854;2;0.4200383;-0.3991252;0.6399058;0.9605556;0.1410021;0;-0.2396899;1;0.4459118;-0.4749458;0.6032338;0.9645053;0.1522317;0;-0.2157664;1;0.02804117;-0.4570982;1.075002;-0.4585494;0.8691623;-0.1588635;-0.0951411;2;0.1124436;-0.2150313;0.8721437;-0.35129;-0.5401754;0.0797678;0.7605544;2;-0.04237497;-0.5278926;0.9751909;0.02900648;0.140108;0.9638235;0.2248835;2;-0.1191279;-0.541382;0.9883241;0;0;0;0;2;0.1507782;-0.5099933;1.04078;0.6924742;0.626617;-0.31263;-0.173474;2;0.3391303;-0.2199749;0.7830696;-0.005092752;0.7314402;-0.4046524;0.5488402;2;0.47881;-0.01123618;0.6026009;-0.4003888;-0.4716125;-0.04716549;0.7842486;1;0.4385306;-0.005967116;0.4669413;0;0;0;0;1;0.1936534;0.000829097;0.8757796;0.1299777;0.9543352;-0.1897947;-0.1905997;2;0.1238403;-0.3457684;0.8747082;0;0;0;0;2;0.001774367;-0.334774;0.8961667;0;0;0;0;2;0.4410025;-0.4697169;0.5965924;0;0;0;0;1;0.4345991;-0.4628965;0.5879298;0;0;0;0;1;
0.1203046;-0.4253304;1.042801;0.106494;0.9685079;-0.1396938;-0.1764572;2;0.1612878;-0.1803696;0.962346;0.1071214;0.9677042;-0.1392132;-0.1808129;2;0.2012961;0.07009852;0.8623777;0.1048666;0.9598429;-0.1789767;-0.1888699;2;0.2429016;0.1616238;0.790839;0;0;0;0;2;0.04884527;0.0411493;0.9086152;-0.6222133;0.7589266;-0.05898957;-0.1827601;2;-0.05463739;-0.07087478;1.007401;0.8077138;-0.417336;-0.3947871;0.1325602;2;-0.09258278;-0.2691086;1.015862;-0.4968942;0.06534062;0.8624091;0.07125634;2;-0.09821532;-0.2894665;1.03547;-0.4251858;0.3756335;0.8200002;-0.07560557;1;0.3167952;-0.07388143;0.8178028;0.8135359;0.4932756;-0.2968939;-0.08180811;2;0.3579788;-0.2230686;0.7434872;0.8759813;0.2071167;-0.4088231;-0.1504098;2;0.354831;-0.3810177;0.7234666;0.9972103;-0.00744692;-0.03880426;-0.06332722;2;0.3558442;-0.3981578;0.7105562;0.947868;0.03220513;-0.02195195;-0.3162707;2;0.05551501;-0.3878127;1.032779;-0.4855898;0.8607216;-0.125936;-0.08660751;2;0.1013642;-0.2009866;0.8391567;-0.3743683;-0.4976143;0.1326631;0.7711218;2;-0.02192073;-0.4619897;0.9046068;-0.5639572;0.217567;0.7892163;0.1084184;2;-0.06471621;-0.5121709;0.9495459;0;0;0;0;2;0.178472;-0.439318;0.9950753;0.7047784;0.6151276;-0.3076912;-0.1738719;2;0.3470519;-0.2076076;0.7816483;0.008299565;0.7234471;-0.419136;0.5485256;2;0.4995224;-0.007178431;0.604916;-0.4107253;-0.4609992;-0.07463887;0.7830796;1;0.4708891;0.00605658;0.485616;0;0;0;0;1;0.1923084;0.008663095;0.888136;0.1107789;0.9618723;-0.166267;-0.1867757;2;-0.1496478;-0.3293436;1.030172;0;0;0;0;2;-0.1223455;-0.2709053;1.0193;0;0;0;0;2;0.361929;-0.4419438;0.7510731;0;0;0;0;1;0.349794;-0.4028219;0.6791;0;0;0;0;1;
0.123335;-0.4260623;1.039921;0.1019503;0.9689791;-0.1365807;-0.1789731;2;0.1622422;-0.1795918;0.9611106;0.1027313;0.9679375;-0.1359942;-0.1845229;2;0.2009865;0.07006282;0.8625882;0.1040985;0.9593045;-0.1777558;-0.1931356;2;0.24119;0.1736929;0.7989753;0;0;0;0;2;0.04784404;0.04276727;0.9124637;-0.6201556;0.7594691;-0.0487773;-0.1903533;2;-0.03566507;-0.1206955;1.010359;0.7551993;-0.3194241;-0.5679374;0.07134015;1;-0.09667818;-0.3231737;1.02043;-0.2954744;0.06647559;0.9438698;0.1318547;1;-0.1086832;-0.3372154;1.032575;-0.2625712;0.3778738;0.8652277;0.1991198;1;0.3166071;-0.07220824;0.8194374;0.8125561;0.4963123;-0.2955817;-0.077833;2;0.3529482;-0.2256453;0.7531467;0.8800547;0.1837848;-0.4171562;-0.1330702;2;0.3498227;-0.3931714;0.7351393;0.998141;-0.007801184;-0.02766513;-0.05374392;2;0.3469118;-0.4104061;0.7281875;0.9781303;-0.07183892;-0.03708023;-0.1916385;2;0.05855747;-0.3886599;1.030565;-0.4870821;0.8605731;-0.1211147;-0.08658146;2;0.09565438;-0.2054038;0.8424514;-0.3721179;-0.459221;0.1267251;0.7966086;2;-0.03468994;-0.4578333;0.908614;-0.5596454;0.229765;0.7870748;0.1204922;2;-0.06968942;-0.5118251;0.951246;0;0;0;0;2;0.1813805;-0.4400916;0.9921555;0.70478;0.6147329;-0.3082465;-0.1742778;2;0.3686345;-0.2513998;0.7699766;0.01386828;0.6881599;-0.4769602;0.5465825;2;0.5407156;-0.08667036;0.582612;-0.4644638;-0.4262637;-0.111839;0.7681566;1;0.5140823;-0.07513297;0.4655865;0;0;0;0;1;0.1922115;0.008791808;0.8881144;0.1089489;0.961566;-0.164176;-0.1912253;2;-0.1566462;-0.3855787;1.021578;0;0;0;0;2;-0.1379739;-0.3127663;1.03965;0;0;0;0;2;0.3689093;-0.4622025;0.7739686;0;0;0;0;1;0.3577057;-0.4238859;0.7112858;0;0;0;0;1;
0.149575;-0.4169457;1.027966;0.06617025;0.9772485;-0.09647826;-0.1769143;2;0.1748928;-0.1582622;0.9715869;0.06742729;0.9748494;-0.09560395;-0.1896895;2;0.1953204;0.1013789;0.9095625;0.05536932;0.9695162;-0.1217253;-0.2053181;2;0.2291695;0.2044095;0.8497403;0;0;0;0;2;0.03217425;0.0593468;0.968079;-0.660017;0.7331012;0.02454144;-0.1622897;2;-0.03611464;-0.1427223;1.021535;0.718079;-0.2006094;-0.6662091;-0.01684811;1;-0.09994172;-0.3527115;1.016407;0.7242541;-0.09958231;-0.6735836;-0.1087405;1;-0.1152364;-0.4014562;1.021501;0.7167524;-0.1440904;-0.6789541;-0.0672707;1;0.3090484;-0.04634826;0.8597136;0.835433;0.4733819;-0.2591116;-0.1040309;2;0.3322648;-0.2278016;0.8036216;0.9806811;0.04429758;0.1114975;-0.1545013;2;0.3107499;-0.3812848;0.7470793;0.9708932;-0.09224625;0.1501169;-0.1622402;2;0.3179025;-0.4013232;0.7411435;0.9562602;0.1344804;0.1978557;-0.1683291;2;0.08385471;-0.3813787;1.019848;-0.5048402;0.8567911;-0.09246361;-0.04995881;2;0.0685528;-0.2302153;0.7852746;-0.4438414;-0.2769771;0.1804656;0.832899;2;-0.08486072;-0.437524;0.8674478;-0.5301087;0.3035235;0.7758428;0.1578799;2;-0.1387423;-0.4642838;0.7804433;0;0;0;0;1;0.207219;-0.4296755;0.9798728;0.7040759;0.6170785;-0.2964251;-0.1887412;2;0.3449019;-0.3019997;0.7770583;-0.06495763;0.6416615;-0.514597;0.5650141;2;0.5538902;-0.1276262;0.5093518;-0.5074216;-0.3577762;-0.1189486;0.7748361;1;0.5145763;-0.1189564;0.4019181;0;0;0;0;1;0.1915588;0.03816469;0.9265269;0.06363364;0.9717236;-0.101327;-0.2035605;2;-0.1454516;-0.4560787;1.029844;0;0;0;0;2;-0.1524123;-0.3867355;0.987889;0;0;0;0;2;0.3203785;-0.4505617;0.7577065;0;0;0;0;1;0.3268261;-0.3972654;0.69555;0;0;0;0;2;
0.148177;-0.4171822;1.028283;0.06118116;0.9792069;-0.08689196;-0.1728015;2;0.1722458;-0.1551736;0.9769983;0.06233668;0.9768108;-0.08606675;-0.1858695;2;0.1931245;0.1049715;0.9167638;0.05891152;0.9701493;-0.1221718;-0.2010318;2;0.2257523;0.221148;0.8606538;0;0;0;0;2;0.0300607;0.05956622;0.9744531;-0.6672524;0.7279935;0.02680761;-0.1551808;2;-0.04617448;-0.1346765;1.052848;0.7442065;-0.2521358;-0.6179475;0.02692668;1;-0.1026583;-0.3517813;1.026305;-0.4072489;-0.002154517;0.9026005;0.1394843;1;-0.1168072;-0.4031932;1.023921;-0.4026248;0.03377238;0.9052566;0.1313896;1;0.3076755;-0.04284061;0.8668315;0.8360838;0.4747483;-0.2537995;-0.1056585;2;0.3247996;-0.2268997;0.8230355;0.9782857;0.0254076;0.1655182;-0.1221274;2;0.2973163;-0.3848778;0.7708083;0.9532747;-0.1192665;0.2442348;-0.1318796;2;0.3030836;-0.4154861;0.774438;0.9667252;0.1035217;0.2312871;0.03510028;2;0.08214469;-0.3820904;1.020028;-0.5090109;0.8553726;-0.08765593;-0.03952506;2;0.1501708;-0.2388314;0.7829782;-0.4658001;-0.5214062;0.1785545;0.6923035;2;-0.07406637;-0.5088143;0.9886163;0.7029811;-0.409503;-0.5811034;0.02106341;2;-0.09202559;-0.5690542;0.9518497;0;0;0;0;1;0.2060515;-0.4295614;0.980394;0.7049764;0.6180615;-0.2903605;-0.1915694;2;0.347992;-0.2982706;0.7744349;-0.06542248;0.6375859;-0.5131695;0.5708424;2;0.5595156;-0.1213745;0.5062045;-0.5052964;-0.3575937;-0.1214567;0.7759192;1;0.5211891;-0.111816;0.3996589;0;0;0;0;1;0.1888456;0.04174375;0.9338793;0.06204753;0.9730649;-0.09679963;-0.1998114;2;-0.126875;-0.4551267;1.004108;0;0;0;0;2;-0.1442467;-0.4067966;1.033609;0;0;0;0;2;0.3039444;-0.4595087;0.7857705;0;0;0;0;1;0.3135544;-0.4114016;0.72884;0;0;0;0;2;
0.1373145;-0.4179151;1.038875;0.05516745;0.9851804;-0.0656772;-0.1485347;2;0.1617586;-0.1478772;0.9989161;0.05653487;0.9818429;-0.06450386;-0.1691964;2;0.1848038;0.1167523;0.9455529;0.06124081;0.9735836;-0.1079668;-0.1916449;2;0.218569;0.2282127;0.8859781;0;0;0;0;2;0.02286799;0.06157563;0.9996301;-0.6854626;0.7142893;0.03568982;-0.1365946;2;-0.04744018;-0.1556859;1.050743;0.7214065;-0.1878512;-0.6661808;-0.02208239;1;-0.1111807;-0.3796468;1.02873;-0.5094458;0.03014884;0.848076;0.1425588;1;-0.127239;-0.4375501;1.02308;-0.5097978;0.02869473;0.8484132;0.1395627;1;0.3029861;-0.03025553;0.8927601;0.833919;0.4847743;-0.2388132;-0.1119872;2;0.3173789;-0.2280962;0.8451884;0.9786959;0.01557085;0.1645789;-0.1217606;2;0.2888153;-0.3921309;0.7916737;0.9581625;-0.1163685;0.2255779;-0.1322781;2;0.2910237;-0.4256989;0.8040211;0.9693535;0.060997;0.1694779;0.1670642;2;0.07383861;-0.3862139;1.027854;-0.5206224;0.8489717;-0.09055062;-0.0002585652;2;0.03836777;-0.1363558;0.8917109;-0.170614;-0.5285044;0.1876428;0.810163;2;-0.07439253;-0.5080574;0.9909349;0.8527059;-0.186904;-0.4862863;0.03853868;2;-0.05325344;-0.5674549;0.9437497;0;0;0;0;1;0.1922951;-0.4260945;0.9947526;0.6970389;0.6335405;-0.2678868;-0.2024842;2;0.3495881;-0.3197834;0.7807195;-0.0922756;0.5774729;-0.5528939;0.5935643;1;0.5827741;-0.1787492;0.5008594;-0.5410147;-0.3219651;-0.1636442;0.7595145;1;0.546083;-0.1671228;0.3936257;0;0;0;0;1;0.179621;0.05224073;0.9611088;0.06093392;0.9762309;-0.08280801;-0.1907959;2;-0.1630073;-0.5083047;1.014517;0;0;0;0;2;-0.1618121;-0.4275971;1.028;0;0;0;0;2;0.2810767;-0.4655246;0.8040954;0;0;0;0;1;0.2925164;-0.4349062;0.7546073;0;0;0;0;1;
0.113514;-0.4129387;1.020618;0.08111294;0.979879;-0.02316863;-0.1808898;2;0.1545504;-0.1442941;1.000247;0.08115567;0.9795426;-0.02301853;-0.1827023;2;0.1796183;0.1207944;0.9621763;0.05614446;0.9780941;-0.06594143;-0.1892917;2;0.2118421;0.2360557;0.9071437;0;0;0;0;2;0.01856054;0.06167936;1.016057;-0.6914936;0.7075927;0.06530065;-0.1299418;2;-0.05133863;-0.1639205;1.063703;-0.6676597;0.1738469;0.7227721;0.04010316;1;-0.1251868;-0.3917361;1.047187;-0.1258675;-0.014696;0.9791144;0.1589856;1;-0.1449322;-0.4425326;1.038216;-0.129983;-0.05795432;0.9710538;0.1918335;1;0.2992797;-0.02397762;0.9071799;0.8366889;0.4906249;-0.2157872;-0.1125824;2;0.3096631;-0.2300661;0.8687264;0.9660854;0.001929736;0.2399887;-0.0952936;2;0.2832091;-0.4001938;0.8182572;0.9644899;-0.1032365;0.2094573;-0.1234063;2;0.2819757;-0.4378874;0.8349285;0.9661999;0.01729902;0.1533772;0.2064795;2;0.0558416;-0.3856414;1.012801;-0.5326817;0.8438599;-0.06269428;0.01483375;2;0.04540599;-0.1194336;0.899295;-0.1570021;-0.5385523;0.1253493;0.8182905;2;0.02145804;-0.5451095;0.9451576;0.0859305;0.05096753;0.9944662;0.03248325;1;-0.06414471;-0.5247069;0.9583811;0;0;0;0;2;0.1639124;-0.4161928;0.971754;0.6774409;0.6327676;-0.253431;-0.2764992;2;0.3958386;-0.3892911;0.813331;-0.08158683;-0.4884688;0.6675865;-0.5559406;1;0.729104;-0.3640818;0.6191704;-0.5715448;-0.3255892;-0.3751349;0.6531478;1;0.7072549;-0.3494356;0.5119622;0;0;0;0;1;0.1740355;0.05599716;0.9720603;0.06042745;0.978388;-0.05923676;-0.1886704;2;-0.1683196;-0.5273877;1.04551;0;0;0;0;2;-0.160528;-0.4489127;1.0663;0;0;0;0;2;0.2678775;-0.4872097;0.8305054;0;0;0;0;1;0.2785257;-0.4560154;0.7878463;0;0;0;0;1;
0.1156872;-0.4148217;1.015699;0.0713869;0.9867758;-0.01534494;-0.1447132;2;0.1530731;-0.1437426;1.00174;0.07167535;0.9837333;-0.01393555;-0.1641258;2;0.1737785;0.1230893;0.9815589;0.04300131;0.9809401;-0.03325525;-0.1865514;2;0.2031521;0.244055;0.9329801;0;0;0;0;2;0.01032389;0.05522945;1.037763;0.7067795;-0.6901125;-0.09470229;0.1234458;2;-0.05693201;-0.1733339;1.091814;-0.6733205;0.1777481;0.7172292;0.02504732;1;-0.1279133;-0.4040961;1.048487;-0.4031495;-0.02169205;0.8988096;0.1707081;1;-0.1346213;-0.4334315;1.041178;-0.4117363;-0.06289602;0.896727;0.14966;1;0.2977386;-0.01928772;0.9243739;0.837954;0.4984763;-0.1888616;-0.1169863;2;0.299248;-0.237089;0.8969563;0.9431356;-0.01721101;0.3264483;-0.06025532;2;0.2764699;-0.4125609;0.8558517;0.8845825;-0.00488303;-0.4477644;-0.1303726;2;0.2717659;-0.4489269;0.8590258;0.888334;-0.07674427;-0.452641;0.009436483;2;0.05459096;-0.3950175;1.002598;-0.5844146;0.8051747;-0.08598924;0.05252802;2;0.07439949;-0.1253885;0.8886187;-0.180488;-0.5774814;0.08906864;0.7912053;1;0.0368137;-0.6138437;0.9453394;0.1373443;0.05183626;0.9881066;0.04576995;1;-0.04777527;-0.5927734;0.9677734;0;0;0;0;1;0.1700207;-0.4138096;0.9680972;0.6638744;0.6591673;-0.228618;-0.2692637;2;0.397637;-0.5855553;0.8160566;0.5983264;0.07901406;0.6385508;-0.4775093;1;0.6360682;-0.7719127;0.6812329;0.7082549;0.1884955;0.528802;-0.4280338;1;0.6194654;-0.7695379;0.5756767;0;0;0;0;1;0.1690719;0.05806579;0.9868759;0.0456129;0.9810196;-0.02866062;-0.1862756;2;-0.161662;-0.5060587;1.011731;0;0;0;0;2;-0.1615703;-0.4307065;1.057111;0;0;0;0;2;0.2674678;-0.4927692;0.8373678;0;0;0;0;1;0.2497855;-0.4772187;0.8214;0;0;0;0;1;
0.1133648;-0.4174655;1.020036;0.04091418;0.990967;0.02826071;-0.1245463;2;0.1378227;-0.1413126;1.032752;0.04020585;0.9875995;0.02925967;-0.1489116;2;0.1575964;0.1277577;1.031888;0.03781942;0.9836867;-0.0112768;-0.175508;2;0.1831405;0.2571649;0.9843699;0;0;0;0;2;-0.006161342;0.04531441;1.082819;0.7322255;-0.6643671;-0.120537;0.08906741;2;-0.06572642;-0.1965014;1.11523;-0.6205011;0.1257515;0.7722738;0.05251833;1;-0.1327992;-0.4047448;1.067951;-0.3613024;-0.04388211;0.913589;0.1813563;1;-0.1359369;-0.433623;1.058905;-0.3864281;-0.1181254;0.9084427;0.1070119;1;0.2867565;-0.01592555;0.9701576;0.84191;0.4987625;-0.1560375;-0.1344461;2;0.2820492;-0.2397754;0.9570435;0.8154358;-0.02548019;0.5780127;-0.0177912;2;0.2681946;-0.4203717;0.917809;-0.664327;-0.05406741;0.7388539;0.09920399;2;0.2606316;-0.4690003;0.9234486;-0.6541104;0.09350246;0.7503249;0.02022915;1;0.04911771;-0.4018088;1.006704;-0.6171726;0.7796713;-0.0552274;0.09033626;2;0.07271256;-0.1189959;0.9102923;-0.153365;-0.6044546;0.06849784;0.7787308;1;0.03253508;-0.6208422;0.9580475;0.1351122;0.04148315;0.9888998;0.04583738;1;-0.05193375;-0.5997267;0.9803615;0;0;0;0;1;0.1696766;-0.4128465;0.9754728;0.6554349;0.6776153;-0.1957321;-0.2700583;2;0.3654388;-0.6568678;0.9321328;0.7479885;0.2172918;0.5716926;-0.2578079;1;0.5673382;-0.9136468;0.9131324;0.7162002;0.2275704;0.6159917;-0.2362695;1;0.5639709;-0.9305295;0.8122848;0;0;0;0;1;0.1529685;0.0622678;1.034218;0.03591898;0.983881;0.0100346;-0.1748921;2;-0.1644727;-0.5032232;1.063525;0;0;0;0;2;-0.168118;-0.4131721;1.075583;0;0;0;0;2;0.254582;-0.5257463;0.9011465;0;0;0;0;1;0.2199989;-0.43976;0.9111818;0;0;0;0;2;
0.1092874;-0.4219305;1.035382;0.03229769;0.9933191;0.04186497;-0.1025736;2;0.1297942;-0.1416348;1.056957;0.03078661;0.9890372;0.04298839;-0.1378758;2;0.1465241;0.1295521;1.063143;0.02902438;0.9840096;-3.486252E-06;-0.1757349;2;0.1711502;0.2612793;1.015532;0;0;0;0;2;-0.0177054;0.04134541;1.112592;0.7407077;-0.6543301;-0.1294582;0.0802799;2;-0.07094014;-0.2063771;1.129368;-0.5912665;0.08945897;0.7988592;0.06500081;1;-0.1356611;-0.4117081;1.075798;-0.442241;-0.04283642;0.8758903;0.1881602;1;-0.1365408;-0.4412158;1.066851;-0.4763769;-0.1215648;0.8668075;0.08325814;1;0.2786237;-0.01592874;0.9969393;0.8422837;0.4973303;-0.1507549;-0.1431561;2;0.2769763;-0.241149;0.9817809;0.8783595;-0.01923619;0.4768046;-0.02778323;2;0.2662845;-0.4351097;0.9544244;0.7885643;0.02118765;-0.6103525;-0.07202189;2;0.256621;-0.4877779;0.9512522;0.7808185;-0.05255178;-0.6174563;-0.07942596;2;0.044389;-0.4076601;1.020082;-0.6263887;0.7694985;-0.05474115;0.1118597;2;0.07430086;-0.120929;0.9252059;-0.1543601;-0.6239812;0.06160512;0.763561;1;0.03022974;-0.6266019;0.9723502;0.1341341;0.04009172;0.9889314;0.04914777;1;-0.05417076;-0.605503;0.9945495;0;0;0;0;1;0.1675074;-0.4141973;0.994101;0.6459902;0.6965854;-0.1698093;-0.2619738;2;0.3775527;-0.6528423;0.9536511;0.7276973;0.2310168;0.5854762;-0.2725905;1;0.5912471;-0.9011461;0.937771;0.7018576;0.2431394;0.6212315;-0.2497012;1;0.5915899;-0.9175086;0.8370294;0;0;0;0;1;0.1427433;0.06347293;1.063818;0.02809201;0.9838878;0.02195785;-0.1751956;2;-0.1794459;-0.5200418;1.051951;0;0;0;0;2;-0.1694656;-0.4231082;1.073782;0;0;0;0;2;0.2513714;-0.5457075;0.9314826;0;0;0;0;1;0.2128214;-0.4659388;0.9296249;0;0;0;0;2;
